Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability
Atherina,boyeri,38.25,12.75,1301:382:2,1.00
Atherina,boyeri,38.25,12.25,1301:382:1,0.96
Atherina,boyeri,37.25,14.25,1301:374:1,1.00
Atherina,boyeri,37.75,13.25,1301:373:3,1.00
Atherina,boyeri,37.25,13.75,1301:373:2,1.00
Atherina,boyeri,37.25,13.25,1301:373:1,1.00
Atherina,boyeri,37.75,12.75,1301:372:4,0.99
Atherina,boyeri,37.75,12.25,1301:372:3,0.94
Atherina,boyeri,37.25,11.25,1301:371:1,0.91
Atherina,boyeri,37.25,10.75,1301:370:2,1.00
Atherina,boyeri,37.25,10.25,1301:370:1,1.00
Atherina,boyeri,36.75,14.75,1301:364:4,1.00
Atherina,boyeri,36.75,14.25,1301:364:3,1.00
Atherina,boyeri,36.25,14.25,1301:364:1,1.00
Atherina,boyeri,36.75,12.25,1301:362:3,0.96
Atherina,boyeri,36.75,11.75,1301:361:4,0.93
Atherina,boyeri,36.75,11.25,1301:361:3,0.93
Atherina,boyeri,36.25,11.25,1301:361:1,0.93
Atherina,boyeri,36.75,10.75,1301:360:4,1.00
Atherina,boyeri,36.75,10.25,1301:360:3,1.00
Atherina,boyeri,36.25,10.75,1301:360:2,1.00
Atherina,boyeri,35.75,14.75,1301:354:4,1.00
Atherina,boyeri,35.75,14.25,1301:354:3,0.99
Atherina,boyeri,35.75,12.75,1301:352:4,0.96
Atherina,boyeri,35.75,12.25,1301:352:3,0.95
Atherina,boyeri,35.25,12.75,1301:352:2,0.96
Atherina,boyeri,35.25,12.25,1301:352:1,0.98
Atherina,boyeri,35.75,11.75,1301:351:4,0.95
Atherina,boyeri,35.75,11.25,1301:351:3,1.00
Atherina,boyeri,35.25,11.75,1301:351:2,0.96
Atherina,boyeri,35.25,11.25,1301:351:1,0.92
Atherina,boyeri,35.75,10.75,1301:350:4,1.00
Atherina,boyeri,34.75,12.25,1301:142:3,0.91
Atherina,boyeri,34.75,11.75,1301:141:4,0.90
Atherina,boyeri,34.75,11.25,1301:141:3,0.86
Atherina,boyeri,34.25,11.25,1301:141:1,0.83
Atherina,boyeri,34.75,10.75,1301:140:4,0.82
Atherina,boyeri,34.25,10.75,1301:140:2,0.80
Atherina,boyeri,33.25,12.25,1301:132:1,0.80
Atherina,boyeri,33.75,11.75,1301:131:4,0.81
Atherina,boyeri,39.75,9.75,1300:499:4,1.00
Atherina,boyeri,39.25,9.75,1300:499:2,1.00
Atherina,boyeri,39.25,9.25,1300:499:1,1.00
Atherina,boyeri,39.75,8.75,1300:498:4,1.00
Atherina,boyeri,39.75,8.25,1300:498:3,1.00
Atherina,boyeri,39.25,8.75,1300:498:2,1.00
Atherina,boyeri,39.25,8.25,1300:498:1,0.97
Atherina,boyeri,38.75,9.25,1300:489:3,0.91
Atherina,boyeri,38.75,8.75,1300:488:4,0.98
Atherina,boyeri,38.75,8.25,1300:488:3,0.88
Atherina,boyeri,37.75,9.25,1300:479:3,0.88
Atherina,boyeri,37.25,9.75,1300:479:2,1.00
Atherina,boyeri,37.25,9.25,1300:479:1,1.00
Atherina,boyeri,37.75,8.75,1300:478:4,0.90
Atherina,boyeri,37.25,8.75,1300:478:2,1.00
Atherina,boyeri,37.25,8.25,1300:478:1,1.00
Atherina,boyeri,37.25,7.75,1300:477:2,1.00
Atherina,boyeri,37.25,7.25,1300:477:1,1.00
Atherina,boyeri,37.25,6.75,1300:476:2,1.00
Atherina,boyeri,37.25,6.25,1300:476:1,1.00
Atherina,boyeri,36.75,8.75,1300:468:4,1.00
Atherina,boyeri,36.75,8.25,1300:468:3,1.00
Atherina,boyeri,36.75,7.75,1300:467:4,1.00
Atherina,boyeri,36.75,7.25,1300:467:3,1.00
Atherina,boyeri,36.75,6.75,1300:466:4,1.00
Atherina,boyeri,36.75,6.25,1300:466:3,1.00
Atherina,boyeri,36.75,5.75,1300:465:4,1.00
Atherina,boyeri,36.75,5.25,1300:465:3,1.00
Atherina,boyeri,39.75,4.25,1300:394:3,1.00
Atherina,boyeri,39.75,3.75,1300:393:4,0.95
Atherina,boyeri,39.75,3.25,1300:393:3,0.92
Atherina,boyeri,39.25,3.25,1300:393:1,0.93
Atherina,boyeri,39.75,2.75,1300:392:4,0.99
Atherina,boyeri,39.75,2.25,1300:392:3,1.00
Atherina,boyeri,39.25,2.75,1300:392:2,0.95
Atherina,boyeri,39.25,1.75,1300:391:2,0.99
Atherina,boyeri,39.25,1.25,1300:391:1,1.00
Atherina,boyeri,39.75,0.75,1300:390:4,1.00
Atherina,boyeri,39.75,0.25,1300:390:3,1.00
Atherina,boyeri,39.25,0.25,1300:390:1,0.96
Atherina,boyeri,38.75,1.75,1300:381:4,0.94
Atherina,boyeri,38.75,1.25,1300:381:3,1.00
Atherina,boyeri,38.75,0.25,1300:380:3,1.00
Atherina,boyeri,36.75,4.75,1300:364:4,1.00
Atherina,boyeri,36.75,4.25,1300:364:3,1.00
Atherina,boyeri,36.75,3.75,1300:363:4,1.00
Atherina,boyeri,36.75,3.25,1300:363:3,1.00
Atherina,boyeri,36.75,2.75,1300:362:4,1.00
Atherina,boyeri,36.75,2.25,1300:362:3,1.00
Atherina,boyeri,36.75,1.75,1300:361:4,1.00
Atherina,boyeri,36.75,1.25,1300:361:3,1.00
Atherina,boyeri,36.25,0.75,1300:360:2,1.00
Atherina,boyeri,36.25,0.25,1300:360:1,1.00
Atherina,boyeri,35.75,0.25,1300:350:3,1.00
