Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability
Diplodus,puntazzo,16.75,-22.75,7102:362:4,0.76
Diplodus,puntazzo,16.25,-22.75,7102:362:2,0.72
Diplodus,puntazzo,15.75,-23.25,7102:353:3,0.66
Diplodus,puntazzo,15.25,-23.25,7102:353:1,0.60
Diplodus,puntazzo,15.75,-22.75,7102:352:4,0.66
Diplodus,puntazzo,17.25,-16.75,7101:476:2,0.62
Diplodus,puntazzo,15.25,-17.25,7101:457:1,0.60
Diplodus,puntazzo,14.75,-17.75,7101:247:4,0.61
Diplodus,puntazzo,-16.75,11.25,3101:361:3,0.67
Diplodus,puntazzo,-14.25,12.25,3101:142:1,0.63
Diplodus,puntazzo,-13.75,12.25,3101:132:3,0.64
Diplodus,puntazzo,40.25,24.25,1402:104:1,0.68
Diplodus,puntazzo,40.75,23.75,1402:103:4,0.68
Diplodus,puntazzo,40.25,23.75,1402:103:2,0.76
Diplodus,puntazzo,41.75,18.75,1401:218:4,0.64
Diplodus,puntazzo,41.25,17.75,1401:217:2,0.70
Diplodus,puntazzo,40.75,18.75,1401:208:4,0.62
Diplodus,puntazzo,41.25,12.25,1401:112:1,0.69
Diplodus,puntazzo,41.75,3.25,1400:113:3,0.60
Diplodus,puntazzo,41.75,2.75,1400:112:4,0.77
Diplodus,puntazzo,41.75,2.25,1400:112:3,0.79
Diplodus,puntazzo,36.75,35.75,1303:465:4,0.66
Diplodus,puntazzo,36.75,35.25,1303:465:3,0.73
Diplodus,puntazzo,36.25,35.75,1303:465:2,0.64
Diplodus,puntazzo,34.25,35.75,1303:245:2,0.74
Diplodus,puntazzo,33.75,35.25,1303:235:3,0.61
Diplodus,puntazzo,31.75,33.25,1303:113:3,0.79
Diplodus,puntazzo,39.75,25.25,1302:495:3,0.68
Diplodus,puntazzo,38.75,25.25,1302:485:3,0.63
Diplodus,puntazzo,37.25,26.25,1302:476:1,0.70
Diplodus,puntazzo,36.75,26.25,1302:466:3,0.71
Diplodus,puntazzo,35.25,26.75,1302:456:2,0.60
Diplodus,puntazzo,39.75,24.75,1302:394:4,0.72
Diplodus,puntazzo,34.75,26.25,1302:246:3,0.71
Diplodus,puntazzo,34.75,25.25,1302:245:3,0.63
Diplodus,puntazzo,31.75,26.75,1302:216:4,0.65
Diplodus,puntazzo,31.75,26.25,1302:216:3,0.67
Diplodus,puntazzo,31.75,25.75,1302:215:4,0.73
Diplodus,puntazzo,34.75,24.75,1302:144:4,0.69
Diplodus,puntazzo,34.75,24.25,1302:144:3,0.78
Diplodus,puntazzo,36.25,15.25,1301:465:1,0.73
Diplodus,puntazzo,36.75,13.25,1301:363:3,0.76
Diplodus,puntazzo,32.75,15.25,1301:225:3,0.76
Diplodus,puntazzo,30.75,19.25,1301:209:3,0.69
Diplodus,puntazzo,34.25,13.25,1301:143:1,0.78
Diplodus,puntazzo,34.25,12.75,1301:142:2,0.77
Diplodus,puntazzo,37.75,9.75,1300:479:4,0.64
Diplodus,puntazzo,38.25,0.25,1300:380:1,0.78
Diplodus,puntazzo,37.75,-25.75,7302:475:4,1.00
Diplodus,puntazzo,37.75,-25.25,7302:475:3,1.00
Diplodus,puntazzo,37.25,-25.25,7302:475:1,1.00
Diplodus,puntazzo,36.75,-25.25,7302:465:3,1.00
Diplodus,puntazzo,37.25,-24.75,7302:374:2,1.00
