Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability
Merluccius,merluccius,44.25,8.75,1400:248:2,0.17
Merluccius,merluccius,44.25,9.25,1400:249:1,0.18
Merluccius,merluccius,40.75,10.75,1401:100:4,0.02
Merluccius,merluccius,40.25,13.75,1401:103:2,0.09
Merluccius,merluccius,41.25,10.25,1401:110:1,0.15
Merluccius,merluccius,41.75,10.25,1401:110:3,0.18
Merluccius,merluccius,41.75,10.75,1401:110:4,0.10
Merluccius,merluccius,41.25,11.25,1401:111:1,0.12
Merluccius,merluccius,41.25,11.75,1401:111:2,0.09
Merluccius,merluccius,41.75,11.25,1401:111:3,0.18
Merluccius,merluccius,42.25,10.25,1401:120:1,0.17
Merluccius,merluccius,42.25,10.75,1401:120:2,0.18
Merluccius,merluccius,42.75,10.25,1401:120:3,0.17
Merluccius,merluccius,40.25,17.75,1401:207:2,0.16
Merluccius,merluccius,41.75,17.75,1401:217:4,0.11
Merluccius,merluccius,45.25,12.25,1401:352:1,0.05
Merluccius,merluccius,45.75,12.75,1401:352:4,0.03
Merluccius,merluccius,43.25,27.75,1402:237:2,0.08
Merluccius,merluccius,43.25,29.75,1402:239:2,0.10
Merluccius,merluccius,44.75,28.75,1402:248:4,0.05
Merluccius,merluccius,44.75,29.25,1402:249:3,0.03
Merluccius,merluccius,44.75,29.75,1402:249:4,0.05
Merluccius,merluccius,45.25,29.75,1402:459:2,0.02
Merluccius,merluccius,45.75,29.75,1402:459:4,0.08
Merluccius,merluccius,41.25,31.75,1403:111:2,0.04
Merluccius,merluccius,43.25,30.25,1403:130:1,0.05
Merluccius,merluccius,43.75,31.25,1403:131:3,0.05
Merluccius,merluccius,44.25,31.75,1403:141:2,0.05
Merluccius,merluccius,44.75,32.75,1403:142:4,0.18
Merluccius,merluccius,44.25,33.25,1403:143:1,0.18
Merluccius,merluccius,42.25,35.75,1403:225:2,0.18
Merluccius,merluccius,42.25,36.25,1403:226:1,0.04
Merluccius,merluccius,42.25,36.75,1403:226:2,0.12
Merluccius,merluccius,43.75,38.75,1403:238:4,0.07
Merluccius,merluccius,43.75,39.25,1403:239:3,0.15
Merluccius,merluccius,44.25,36.25,1403:246:1,0.10
Merluccius,merluccius,44.25,36.75,1403:246:2,0.10
Merluccius,merluccius,44.25,37.75,1403:247:2,0.06
Merluccius,merluccius,45.25,30.25,1403:350:1,0.14
Merluccius,merluccius,45.75,31.25,1403:351:3,0.19
Merluccius,merluccius,45.75,33.75,1403:353:4,0.11
Merluccius,merluccius,45.75,34.75,1403:354:4,0.09
Merluccius,merluccius,46.25,30.75,1403:360:2,0.17
Merluccius,merluccius,46.75,30.75,1403:360:4,0.17
Merluccius,merluccius,46.25,31.25,1403:361:1,0.18
Merluccius,merluccius,46.25,31.75,1403:361:2,0.06
Merluccius,merluccius,46.75,31.25,1403:361:3,0.11
Merluccius,merluccius,46.75,31.75,1403:361:4,0.08
Merluccius,merluccius,46.75,32.25,1403:362:3,0.10
Merluccius,merluccius,46.25,33.75,1403:363:2,0.06
Merluccius,merluccius,46.25,34.75,1403:364:2,0.01
Merluccius,merluccius,45.75,35.75,1403:455:4,0.06
Merluccius,merluccius,45.25,36.25,1403:456:1,0.04
Merluccius,merluccius,45.75,36.25,1403:456:3,0.04
Merluccius,merluccius,46.25,35.25,1403:465:1,0.06
Merluccius,merluccius,46.25,37.25,1403:467:1,0.08
Merluccius,merluccius,42.75,41.75,1404:121:4,0.07
Merluccius,merluccius,51.25,0.75,1500:110:2,0.14
Merluccius,merluccius,51.75,1.75,1500:111:4,0.15
Merluccius,merluccius,51.25,2.75,1500:112:2,0.05
Merluccius,merluccius,51.25,3.75,1500:113:2,0.11
Merluccius,merluccius,51.75,3.25,1500:113:3,0.04
Merluccius,merluccius,51.25,4.25,1500:114:1,0.02
Merluccius,merluccius,51.75,4.25,1500:114:3,0.05
Merluccius,merluccius,52.25,3.25,1500:123:1,0.10
Merluccius,merluccius,52.25,4.25,1500:124:1,0.01
Merluccius,merluccius,52.75,4.75,1500:124:4,0.06
Merluccius,merluccius,53.25,0.75,1500:130:2,0.10
Merluccius,merluccius,53.75,1.75,1500:131:4,0.18
Merluccius,merluccius,53.25,2.75,1500:132:2,0.18
Merluccius,merluccius,53.25,3.25,1500:133:1,0.15
Merluccius,merluccius,54.75,1.75,1500:141:4,0.12
Merluccius,merluccius,54.75,2.75,1500:142:4,0.08
Merluccius,merluccius,52.25,5.25,1500:225:1,0.18
Merluccius,merluccius,52.75,5.75,1500:225:4,0.17
Merluccius,merluccius,53.75,5.75,1500:235:4,0.12
Merluccius,merluccius,53.25,6.25,1500:236:1,0.09
Merluccius,merluccius,53.25,6.75,1500:236:2,0.11
Merluccius,merluccius,53.75,6.25,1500:236:3,0.07
Merluccius,merluccius,53.75,7.25,1500:237:3,0.10
Merluccius,merluccius,53.75,7.75,1500:237:4,0.05
Merluccius,merluccius,53.25,8.25,1500:238:1,0.07
Merluccius,merluccius,53.75,8.75,1500:238:4,0.17
Merluccius,merluccius,54.25,8.25,1500:248:1,0.07
Merluccius,merluccius,54.75,8.25,1500:248:3,0.10
Merluccius,merluccius,54.75,9.75,1500:249:4,0.11
Merluccius,merluccius,55.25,3.25,1500:353:1,0.15
Merluccius,merluccius,55.25,7.25,1500:457:1,0.05
Merluccius,merluccius,55.75,7.25,1500:457:3,0.15
Merluccius,merluccius,55.75,7.75,1500:457:4,0.10
Merluccius,merluccius,55.25,9.75,1500:459:2,0.19
Merluccius,merluccius,56.25,7.25,1500:467:1,0.18
Merluccius,merluccius,56.25,7.75,1500:467:2,0.12
Merluccius,merluccius,56.75,8.75,1500:468:4,0.18
Merluccius,merluccius,53.75,13.75,1501:133:4,0.04
Merluccius,merluccius,53.75,14.25,1501:134:3,0.03
