Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability
Syngnathus,typhle,65.25,12.25,1601:352:1,0.93
Syngnathus,typhle,65.75,11.75,1601:351:4,0.94
Syngnathus,typhle,65.75,11.25,1601:351:3,0.99
Syngnathus,typhle,65.25,11.75,1601:351:2,0.95
Syngnathus,typhle,65.25,11.25,1601:351:1,0.99
Syngnathus,typhle,65.25,10.75,1601:350:2,1.00
Syngnathus,typhle,64.75,11.75,1601:141:4,0.96
Syngnathus,typhle,64.75,11.25,1601:141:3,0.97
Syngnathus,typhle,64.25,11.25,1601:141:1,0.97
Syngnathus,typhle,64.75,10.75,1601:140:4,1.00
Syngnathus,typhle,64.25,10.75,1601:140:2,0.99
Syngnathus,typhle,64.25,10.25,1601:140:1,1.00
Syngnathus,typhle,63.75,11.25,1601:131:3,0.96
Syngnathus,typhle,63.75,10.75,1601:130:4,0.98
Syngnathus,typhle,63.75,10.25,1601:130:3,0.99
Syngnathus,typhle,63.25,10.75,1601:130:2,0.99
Syngnathus,typhle,63.25,10.25,1601:130:1,0.99
Syngnathus,typhle,64.25,9.75,1600:249:2,1.00
Syngnathus,typhle,64.25,9.25,1600:249:1,1.00
Syngnathus,typhle,64.25,8.75,1600:248:2,1.00
Syngnathus,typhle,63.75,9.75,1600:239:4,1.00
Syngnathus,typhle,63.75,9.25,1600:239:3,1.00
Syngnathus,typhle,63.25,9.75,1600:239:2,1.00
Syngnathus,typhle,63.25,9.25,1600:239:1,1.00
Syngnathus,typhle,63.75,8.75,1600:238:4,1.00
Syngnathus,typhle,63.75,8.25,1600:238:3,1.00
Syngnathus,typhle,63.25,8.75,1600:238:2,1.00
Syngnathus,typhle,63.25,8.25,1600:238:1,1.00
Syngnathus,typhle,63.75,7.75,1600:237:4,1.00
Syngnathus,typhle,63.25,7.75,1600:237:2,1.00
Syngnathus,typhle,63.25,7.25,1600:237:1,1.00
Syngnathus,typhle,63.25,6.75,1600:236:2,1.00
Syngnathus,typhle,62.75,8.25,1600:228:3,1.00
Syngnathus,typhle,62.75,7.75,1600:227:4,1.00
Syngnathus,typhle,62.75,7.25,1600:227:3,1.00
Syngnathus,typhle,62.25,7.25,1600:227:1,1.00
Syngnathus,typhle,62.75,6.75,1600:226:4,1.00
Syngnathus,typhle,62.75,6.25,1600:226:3,1.00
Syngnathus,typhle,62.25,6.75,1600:226:2,1.00
Syngnathus,typhle,62.25,6.25,1600:226:1,1.00
Syngnathus,typhle,62.75,5.75,1600:225:4,1.00
Syngnathus,typhle,62.25,5.75,1600:225:2,1.00
Syngnathus,typhle,62.25,5.25,1600:225:1,1.00
Syngnathus,typhle,61.25,7.25,1600:217:1,0.99
Syngnathus,typhle,61.75,6.25,1600:216:3,1.00
Syngnathus,typhle,61.25,6.75,1600:216:2,1.00
Syngnathus,typhle,61.25,6.25,1600:216:1,1.00
Syngnathus,typhle,61.75,5.75,1600:215:4,1.00
Syngnathus,typhle,61.75,5.25,1600:215:3,1.00
Syngnathus,typhle,61.25,5.75,1600:215:2,1.00
Syngnathus,typhle,61.25,5.25,1600:215:1,1.00
Syngnathus,typhle,60.25,6.75,1600:206:2,1.00
Syngnathus,typhle,60.25,6.25,1600:206:1,1.00
Syngnathus,typhle,60.75,5.25,1600:205:3,1.00
Syngnathus,typhle,60.25,5.75,1600:205:2,1.00
Syngnathus,typhle,60.25,5.25,1600:205:1,1.00
Syngnathus,typhle,61.75,4.75,1600:114:4,1.00
Syngnathus,typhle,61.25,4.75,1600:114:2,1.00
Syngnathus,typhle,60.75,4.75,1600:104:4,1.00
Syngnathus,typhle,60.25,4.75,1600:104:2,1.00
Syngnathus,typhle,58.75,21.75,1502:381:4,0.84
Syngnathus,typhle,57.25,21.25,1502:371:1,0.98
Syngnathus,typhle,56.75,21.25,1502:361:3,0.91
Syngnathus,typhle,56.25,21.25,1502:361:1,0.90
Syngnathus,typhle,56.75,20.75,1502:360:4,0.99
Syngnathus,typhle,56.25,20.75,1502:360:2,0.98
Syngnathus,typhle,55.75,21.25,1502:351:3,0.94
Syngnathus,typhle,55.25,21.25,1502:351:1,0.99
Syngnathus,typhle,55.25,20.75,1502:350:2,0.99
Syngnathus,typhle,54.75,21.25,1502:141:3,0.89
Syngnathus,typhle,54.75,20.75,1502:140:4,0.90
Syngnathus,typhle,54.75,20.25,1502:140:3,0.91
Syngnathus,typhle,58.75,19.25,1501:489:3,0.87
Syngnathus,typhle,58.25,19.25,1501:489:1,0.85
Syngnathus,typhle,58.75,18.75,1501:488:4,0.85
Syngnathus,typhle,58.75,18.25,1501:488:3,0.82
Syngnathus,typhle,58.25,17.25,1501:487:1,0.89
Syngnathus,typhle,58.75,16.75,1501:486:4,0.88
Syngnathus,typhle,58.25,16.75,1501:486:2,0.86
Syngnathus,typhle,57.75,18.75,1501:478:4,0.81
Syngnathus,typhle,57.75,18.25,1501:478:3,0.88
Syngnathus,typhle,57.25,18.25,1501:478:1,0.90
Syngnathus,typhle,57.25,17.25,1501:477:1,0.97
Syngnathus,typhle,57.75,16.75,1501:476:4,0.94
Syngnathus,typhle,57.25,16.75,1501:476:2,0.97
Syngnathus,typhle,56.75,18.25,1501:468:3,0.97
Syngnathus,typhle,56.75,17.25,1501:467:3,0.92
Syngnathus,typhle,56.75,16.75,1501:466:4,1.00
Syngnathus,typhle,56.75,16.25,1501:466:3,1.00
Syngnathus,typhle,56.25,16.75,1501:466:2,0.91
Syngnathus,typhle,56.25,16.25,1501:466:1,1.00
Syngnathus,typhle,56.25,15.75,1501:465:2,1.00
Syngnathus,typhle,56.25,15.25,1501:465:1,1.00
Syngnathus,typhle,55.75,15.75,1501:455:4,1.00
Syngnathus,typhle,55.75,15.25,1501:455:3,1.00
Syngnathus,typhle,59.25,11.25,1501:391:1,0.99
Syngnathus,typhle,59.75,10.75,1501:390:4,1.00
Syngnathus,typhle,59.75,10.25,1501:390:3,1.00
Syngnathus,typhle,59.25,10.75,1501:390:2,1.00
Syngnathus,typhle,59.25,10.25,1501:390:1,1.00
Syngnathus,typhle,58.75,11.25,1501:381:3,1.00
Syngnathus,typhle,58.25,11.75,1501:381:2,1.00
Syngnathus,typhle,58.25,11.25,1501:381:1,1.00
Syngnathus,typhle,58.75,10.75,1501:380:4,1.00
Syngnathus,typhle,58.75,10.25,1501:380:3,1.00
Syngnathus,typhle,57.25,12.25,1501:372:1,1.00
Syngnathus,typhle,57.75,11.75,1501:371:4,0.99
Syngnathus,typhle,57.75,11.25,1501:371:3,1.00
Syngnathus,typhle,57.25,11.75,1501:371:2,1.00
Syngnathus,typhle,57.25,11.25,1501:371:1,1.00
Syngnathus,typhle,57.75,10.75,1501:370:4,1.00
Syngnathus,typhle,57.75,10.25,1501:370:3,1.00
Syngnathus,typhle,57.25,10.75,1501:370:2,1.00
Syngnathus,typhle,57.25,10.25,1501:370:1,1.00
Syngnathus,typhle,56.25,14.75,1501:364:2,1.00
Syngnathus,typhle,56.75,12.75,1501:362:4,1.00
Syngnathus,typhle,56.75,12.25,1501:362:3,1.00
Syngnathus,typhle,56.25,12.75,1501:362:2,0.99
Syngnathus,typhle,56.25,12.25,1501:362:1,1.00
Syngnathus,typhle,56.75,11.75,1501:361:4,1.00
Syngnathus,typhle,56.75,11.25,1501:361:3,1.00
Syngnathus,typhle,56.25,11.75,1501:361:2,1.00
Syngnathus,typhle,56.25,11.25,1501:361:1,1.00
Syngnathus,typhle,56.75,10.75,1501:360:4,0.99
Syngnathus,typhle,56.75,10.25,1501:360:3,0.99
Syngnathus,typhle,56.25,10.75,1501:360:2,1.00
Syngnathus,typhle,56.25,10.25,1501:360:1,0.99
Syngnathus,typhle,55.75,14.75,1501:354:4,1.00
Syngnathus,typhle,55.75,14.25,1501:354:3,1.00
Syngnathus,typhle,55.25,14.75,1501:354:2,0.87
Syngnathus,typhle,55.25,14.25,1501:354:1,1.00
Syngnathus,typhle,55.75,13.25,1501:353:3,1.00
Syngnathus,typhle,55.25,13.75,1501:353:2,0.88
Syngnathus,typhle,55.25,13.25,1501:353:1,1.00
Syngnathus,typhle,55.75,12.75,1501:352:4,0.99
Syngnathus,typhle,55.75,12.25,1501:352:3,1.00
Syngnathus,typhle,55.25,12.75,1501:352:2,1.00
Syngnathus,typhle,55.25,12.25,1501:352:1,0.99
Syngnathus,typhle,55.75,11.75,1501:351:4,0.99
Syngnathus,typhle,55.75,11.25,1501:351:3,0.99
Syngnathus,typhle,55.25,11.75,1501:351:2,0.99
Syngnathus,typhle,55.25,11.25,1501:351:1,0.99
Syngnathus,typhle,55.75,10.75,1501:350:4,0.99
Syngnathus,typhle,55.75,10.25,1501:350:3,1.00
Syngnathus,typhle,55.25,10.75,1501:350:2,0.98
Syngnathus,typhle,55.25,10.25,1501:350:1,0.98
Syngnathus,typhle,54.75,19.75,1501:249:4,1.00
Syngnathus,typhle,54.75,18.75,1501:248:4,0.87
Syngnathus,typhle,54.75,18.25,1501:248:3,1.00
Syngnathus,typhle,54.25,18.75,1501:248:2,0.80
Syngnathus,typhle,54.75,17.75,1501:247:4,1.00
Syngnathus,typhle,54.75,17.25,1501:247:3,1.00
Syngnathus,typhle,54.75,16.75,1501:246:4,1.00
Syngnathus,typhle,54.75,16.25,1501:246:3,1.00
Syngnathus,typhle,54.25,16.25,1501:246:1,1.00
Syngnathus,typhle,54.25,15.75,1501:245:2,1.00
Syngnathus,typhle,54.25,15.25,1501:245:1,1.00
Syngnathus,typhle,54.75,14.25,1501:144:3,1.00
Syngnathus,typhle,54.25,14.75,1501:144:2,1.00
Syngnathus,typhle,54.25,14.25,1501:144:1,1.00
Syngnathus,typhle,54.75,13.75,1501:143:4,1.00
Syngnathus,typhle,54.75,13.25,1501:143:3,1.00
Syngnathus,typhle,54.25,13.75,1501:143:2,0.99
Syngnathus,typhle,54.25,13.25,1501:143:1,0.99
Syngnathus,typhle,54.75,12.75,1501:142:4,1.00
Syngnathus,typhle,54.75,12.25,1501:142:3,0.99
Syngnathus,typhle,54.25,12.75,1501:142:2,0.99
Syngnathus,typhle,54.25,12.25,1501:142:1,1.00
Syngnathus,typhle,54.75,11.75,1501:141:4,0.98
Syngnathus,typhle,54.75,11.25,1501:141:3,0.99
Syngnathus,typhle,54.25,11.75,1501:141:2,0.99
Syngnathus,typhle,54.25,11.25,1501:141:1,0.99
Syngnathus,typhle,54.75,10.75,1501:140:4,0.99
Syngnathus,typhle,54.75,10.25,1501:140:3,0.97
Syngnathus,typhle,54.25,10.75,1501:140:2,0.98
Syngnathus,typhle,54.25,10.25,1501:140:1,0.98
Syngnathus,typhle,53.75,14.75,1501:134:4,0.99
Syngnathus,typhle,53.75,13.75,1501:133:4,0.89
Syngnathus,typhle,53.75,11.25,1501:131:3,0.99
Syngnathus,typhle,59.25,6.25,1500:496:1,1.00
Syngnathus,typhle,59.75,5.75,1500:495:4,1.00
Syngnathus,typhle,59.75,5.25,1500:495:3,1.00
Syngnathus,typhle,59.25,5.75,1500:495:2,1.00
Syngnathus,typhle,59.25,5.25,1500:495:1,1.00
Syngnathus,typhle,58.75,9.75,1500:489:4,1.00
Syngnathus,typhle,58.75,9.25,1500:489:3,1.00
Syngnathus,typhle,58.75,8.75,1500:488:4,1.00
Syngnathus,typhle,58.25,8.75,1500:488:2,1.00
Syngnathus,typhle,58.25,8.25,1500:488:1,1.00
Syngnathus,typhle,58.25,7.75,1500:487:2,1.00
Syngnathus,typhle,58.25,7.25,1500:487:1,1.00
Syngnathus,typhle,58.25,6.75,1500:486:2,1.00
Syngnathus,typhle,58.25,6.25,1500:486:1,1.00
Syngnathus,typhle,58.75,5.75,1500:485:4,1.00
Syngnathus,typhle,58.75,5.25,1500:485:3,1.00
Syngnathus,typhle,58.25,5.75,1500:485:2,1.00
Syngnathus,typhle,57.75,9.75,1500:479:4,1.00
Syngnathus,typhle,57.25,9.75,1500:479:2,1.00
Syngnathus,typhle,57.25,9.25,1500:479:1,1.00
Syngnathus,typhle,57.25,8.75,1500:478:2,1.00
Syngnathus,typhle,57.25,8.25,1500:478:1,1.00
Syngnathus,typhle,57.75,7.75,1500:477:4,1.00
Syngnathus,typhle,56.75,8.75,1500:468:4,1.00
Syngnathus,typhle,56.75,8.25,1500:468:3,1.00
Syngnathus,typhle,56.25,8.25,1500:468:1,1.00
Syngnathus,typhle,56.75,7.75,1500:467:4,1.00
Syngnathus,typhle,55.75,9.75,1500:459:4,0.99
Syngnathus,typhle,55.25,9.75,1500:459:2,0.97
Syngnathus,typhle,55.75,8.25,1500:458:3,1.00
Syngnathus,typhle,55.25,8.75,1500:458:2,0.99
Syngnathus,typhle,55.25,8.25,1500:458:1,1.00
Syngnathus,typhle,59.25,4.75,1500:394:2,1.00
Syngnathus,typhle,54.75,9.75,1500:249:4,0.96
Syngnathus,typhle,54.75,8.75,1500:248:4,0.92
Syngnathus,typhle,54.75,8.25,1500:248:3,1.00
Syngnathus,typhle,54.25,8.25,1500:248:1,1.00
Syngnathus,typhle,54.25,7.75,1500:247:2,1.00
Syngnathus,typhle,53.75,7.75,1500:237:4,1.00
Syngnathus,typhle,53.75,7.25,1500:237:3,1.00
Syngnathus,typhle,53.75,6.75,1500:236:4,1.00
Syngnathus,typhle,53.75,6.25,1500:236:3,1.00
Syngnathus,typhle,53.25,6.25,1500:236:1,0.83
Syngnathus,typhle,53.75,5.75,1500:235:4,1.00
Syngnathus,typhle,53.75,5.25,1500:235:3,1.00
Syngnathus,typhle,53.25,5.75,1500:235:2,0.85
Syngnathus,typhle,53.25,1.25,1500:131:1,1.00
Syngnathus,typhle,53.75,0.25,1500:130:3,1.00
Syngnathus,typhle,53.25,0.75,1500:130:2,1.00
Syngnathus,typhle,53.25,0.25,1500:130:1,0.89
Syngnathus,typhle,52.75,1.75,1500:121:4,1.00
Syngnathus,typhle,52.75,1.25,1500:121:3,1.00
Syngnathus,typhle,52.25,1.75,1500:121:2,1.00
Syngnathus,typhle,52.25,1.25,1500:121:1,1.00
Syngnathus,typhle,52.75,0.75,1500:120:4,0.92
Syngnathus,typhle,51.25,2.75,1500:112:2,1.00
Syngnathus,typhle,51.25,2.25,1500:112:1,1.00
Syngnathus,typhle,51.75,1.75,1500:111:4,1.00
Syngnathus,typhle,51.75,1.25,1500:111:3,1.00
Syngnathus,typhle,51.25,1.75,1500:111:2,1.00
Syngnathus,typhle,51.25,1.25,1500:111:1,1.00
Syngnathus,typhle,51.75,0.75,1500:110:4,0.92
Syngnathus,typhle,51.25,0.75,1500:110:2,1.00
Syngnathus,typhle,50.75,1.75,1500:101:4,0.97
Syngnathus,typhle,50.75,1.25,1500:101:3,1.00
Syngnathus,typhle,50.25,1.75,1500:101:2,0.83
Syngnathus,typhle,50.75,0.75,1500:100:4,1.00
Syngnathus,typhle,50.75,0.25,1500:100:3,1.00
Syngnathus,typhle,43.25,40.75,1404:130:2,1.00
Syngnathus,typhle,43.25,40.25,1404:130:1,1.00
Syngnathus,typhle,42.75,41.75,1404:121:4,1.00
Syngnathus,typhle,42.75,41.25,1404:121:3,1.00
Syngnathus,typhle,42.25,41.75,1404:121:2,1.00
Syngnathus,typhle,41.75,41.75,1404:111:4,1.00
Syngnathus,typhle,41.25,41.25,1404:111:1,1.00
Syngnathus,typhle,41.25,40.75,1404:110:2,1.00
Syngnathus,typhle,41.25,40.25,1404:110:1,1.00
Syngnathus,typhle,40.75,40.25,1404:100:3,1.00
Syngnathus,typhle,47.25,39.25,1403:479:1,1.00
Syngnathus,typhle,47.25,38.75,1403:478:2,1.00
Syngnathus,typhle,47.25,38.25,1403:478:1,1.00
Syngnathus,typhle,47.25,37.75,1403:477:2,1.00
Syngnathus,typhle,47.25,37.25,1403:477:1,1.00
Syngnathus,typhle,46.75,38.75,1403:468:4,1.00
Syngnathus,typhle,46.75,38.25,1403:468:3,0.99
Syngnathus,typhle,46.25,38.75,1403:468:2,1.00
Syngnathus,typhle,46.25,38.25,1403:468:1,0.94
Syngnathus,typhle,46.75,37.75,1403:467:4,1.00
Syngnathus,typhle,46.75,37.25,1403:467:3,1.00
Syngnathus,typhle,46.25,37.75,1403:467:2,1.00
Syngnathus,typhle,46.75,36.75,1403:466:4,1.00
Syngnathus,typhle,46.75,36.25,1403:466:3,1.00
Syngnathus,typhle,46.25,36.25,1403:466:1,1.00
Syngnathus,typhle,46.75,35.75,1403:465:4,1.00
Syngnathus,typhle,46.25,35.75,1403:465:2,1.00
Syngnathus,typhle,46.25,35.25,1403:465:1,1.00
Syngnathus,typhle,45.75,37.75,1403:457:4,1.00
Syngnathus,typhle,45.75,37.25,1403:457:3,1.00
Syngnathus,typhle,45.25,37.75,1403:457:2,1.00
Syngnathus,typhle,45.25,37.25,1403:457:1,1.00
Syngnathus,typhle,45.75,36.75,1403:456:4,1.00
Syngnathus,typhle,45.75,36.25,1403:456:3,1.00
Syngnathus,typhle,45.25,36.75,1403:456:2,1.00
Syngnathus,typhle,45.25,36.25,1403:456:1,1.00
Syngnathus,typhle,45.75,35.75,1403:455:4,1.00
Syngnathus,typhle,45.75,35.25,1403:455:3,1.00
Syngnathus,typhle,45.25,35.75,1403:455:2,1.00
Syngnathus,typhle,45.25,35.25,1403:455:1,1.00
Syngnathus,typhle,46.25,34.75,1403:364:2,1.00
Syngnathus,typhle,46.25,33.75,1403:363:2,1.00
Syngnathus,typhle,46.25,33.25,1403:363:1,1.00
Syngnathus,typhle,46.75,32.25,1403:362:3,1.00
Syngnathus,typhle,46.25,32.75,1403:362:2,1.00
Syngnathus,typhle,46.25,32.25,1403:362:1,0.96
Syngnathus,typhle,46.75,31.75,1403:361:4,1.00
Syngnathus,typhle,46.75,31.25,1403:361:3,0.95
Syngnathus,typhle,46.25,31.75,1403:361:2,0.85
Syngnathus,typhle,46.75,30.75,1403:360:4,0.90
Syngnathus,typhle,46.25,30.75,1403:360:2,1.00
Syngnathus,typhle,45.75,34.75,1403:354:4,1.00
Syngnathus,typhle,45.75,33.75,1403:353:4,1.00
Syngnathus,typhle,45.75,33.25,1403:353:3,1.00
Syngnathus,typhle,45.25,33.75,1403:353:2,1.00
Syngnathus,typhle,45.25,33.25,1403:353:1,1.00
Syngnathus,typhle,45.75,32.75,1403:352:4,1.00
Syngnathus,typhle,45.25,32.75,1403:352:2,1.00
Syngnathus,typhle,44.25,39.25,1403:249:1,1.00
Syngnathus,typhle,44.75,38.25,1403:248:3,1.00
Syngnathus,typhle,44.25,38.75,1403:248:2,1.00
Syngnathus,typhle,44.25,38.25,1403:248:1,0.82
Syngnathus,typhle,44.75,37.75,1403:247:4,1.00
Syngnathus,typhle,44.75,37.25,1403:247:3,1.00
Syngnathus,typhle,44.75,36.75,1403:246:4,1.00
Syngnathus,typhle,44.75,36.25,1403:246:3,1.00
Syngnathus,typhle,44.75,35.75,1403:245:4,1.00
Syngnathus,typhle,44.75,35.25,1403:245:3,1.00
Syngnathus,typhle,43.75,39.75,1403:239:4,1.00
Syngnathus,typhle,43.25,39.75,1403:239:2,0.86
Syngnathus,typhle,42.25,35.25,1403:225:1,1.00
Syngnathus,typhle,41.25,39.75,1403:219:2,1.00
Syngnathus,typhle,41.25,39.25,1403:219:1,1.00
Syngnathus,typhle,41.25,38.75,1403:218:2,1.00
Syngnathus,typhle,41.25,38.25,1403:218:1,0.89
Syngnathus,typhle,41.25,37.75,1403:217:2,1.00
Syngnathus,typhle,41.25,37.25,1403:217:1,1.00
Syngnathus,typhle,41.75,36.25,1403:216:3,1.00
Syngnathus,typhle,41.25,36.75,1403:216:2,1.00
Syngnathus,typhle,41.25,36.25,1403:216:1,1.00
Syngnathus,typhle,41.75,35.75,1403:215:4,1.00
Syngnathus,typhle,41.75,35.25,1403:215:3,1.00
Syngnathus,typhle,40.75,38.75,1403:208:4,1.00
Syngnathus,typhle,40.75,38.25,1403:208:3,1.00
Syngnathus,typhle,44.75,34.75,1403:144:4,1.00
Syngnathus,typhle,44.75,34.25,1403:144:3,1.00
Syngnathus,typhle,44.25,34.25,1403:144:1,0.86
Syngnathus,typhle,44.75,33.75,1403:143:4,1.00
Syngnathus,typhle,44.75,33.25,1403:143:3,0.83
Syngnathus,typhle,42.25,34.75,1403:124:2,1.00
Syngnathus,typhle,42.25,34.25,1403:124:1,0.80
Syngnathus,typhle,42.25,33.75,1403:123:2,0.89
Syngnathus,typhle,42.25,33.25,1403:123:1,1.00
Syngnathus,typhle,41.75,34.75,1403:114:4,1.00
Syngnathus,typhle,41.75,34.25,1403:114:3,1.00
Syngnathus,typhle,41.75,33.25,1403:113:3,1.00
Syngnathus,typhle,41.75,32.75,1403:112:4,1.00
Syngnathus,typhle,41.75,32.25,1403:112:3,1.00
Syngnathus,typhle,41.75,31.75,1403:111:4,1.00
Syngnathus,typhle,41.25,31.75,1403:111:2,1.00
Syngnathus,typhle,41.25,31.25,1403:111:1,1.00
Syngnathus,typhle,41.25,30.75,1403:110:2,1.00
Syngnathus,typhle,41.25,30.25,1403:110:1,1.00
Syngnathus,typhle,43.75,29.75,1402:239:4,1.00
Syngnathus,typhle,43.75,28.75,1402:238:4,1.00
Syngnathus,typhle,43.25,28.75,1402:238:2,1.00
Syngnathus,typhle,43.25,28.25,1402:238:1,1.00
Syngnathus,typhle,43.25,27.75,1402:237:2,1.00
Syngnathus,typhle,42.25,28.25,1402:228:1,1.00
Syngnathus,typhle,42.75,27.75,1402:227:4,1.00
Syngnathus,typhle,42.25,27.75,1402:227:2,1.00
Syngnathus,typhle,41.25,29.75,1402:219:2,1.00
Syngnathus,typhle,41.25,29.25,1402:219:1,1.00
Syngnathus,typhle,41.75,28.25,1402:218:3,1.00
Syngnathus,typhle,41.25,28.75,1402:218:2,1.00
Syngnathus,typhle,41.25,28.25,1402:218:1,1.00
Syngnathus,typhle,41.25,27.75,1402:217:2,1.00
Syngnathus,typhle,41.25,25.25,1402:215:1,1.00
Syngnathus,typhle,40.75,29.75,1402:209:4,1.00
Syngnathus,typhle,40.75,29.25,1402:209:3,1.00
Syngnathus,typhle,40.25,29.25,1402:209:1,1.00
Syngnathus,typhle,40.75,28.75,1402:208:4,1.00
Syngnathus,typhle,40.75,28.25,1402:208:3,1.00
Syngnathus,typhle,40.25,28.75,1402:208:2,1.00
Syngnathus,typhle,40.25,28.25,1402:208:1,1.00
Syngnathus,typhle,40.75,27.75,1402:207:4,1.00
Syngnathus,typhle,40.75,27.25,1402:207:3,1.00
Syngnathus,typhle,40.25,27.75,1402:207:2,1.00
Syngnathus,typhle,40.25,27.25,1402:207:1,1.00
Syngnathus,typhle,40.75,26.75,1402:206:4,1.00
Syngnathus,typhle,40.75,26.25,1402:206:3,1.00
Syngnathus,typhle,40.25,26.75,1402:206:2,1.00
Syngnathus,typhle,40.25,26.25,1402:206:1,1.00
Syngnathus,typhle,40.75,25.75,1402:205:4,1.00
Syngnathus,typhle,40.75,25.25,1402:205:3,1.00
Syngnathus,typhle,40.25,25.75,1402:205:2,1.00
Syngnathus,typhle,40.25,25.25,1402:205:1,1.00
Syngnathus,typhle,40.75,24.75,1402:104:4,1.00
Syngnathus,typhle,40.75,24.25,1402:104:3,1.00
Syngnathus,typhle,40.25,24.25,1402:104:1,1.00
Syngnathus,typhle,40.75,23.75,1402:103:4,1.00
Syngnathus,typhle,40.25,23.75,1402:103:2,1.00
Syngnathus,typhle,40.25,23.25,1402:103:1,1.00
Syngnathus,typhle,40.75,22.75,1402:102:4,1.00
Syngnathus,typhle,40.25,22.75,1402:102:2,1.00
Syngnathus,typhle,45.25,14.75,1401:354:2,1.00
Syngnathus,typhle,45.25,14.25,1401:354:1,1.00
Syngnathus,typhle,45.75,13.75,1401:353:4,1.00
Syngnathus,typhle,45.75,13.25,1401:353:3,0.90
Syngnathus,typhle,45.25,13.75,1401:353:2,1.00
Syngnathus,typhle,45.25,13.25,1401:353:1,1.00
Syngnathus,typhle,44.25,15.25,1401:245:1,1.00
Syngnathus,typhle,43.25,17.75,1401:237:2,1.00
Syngnathus,typhle,43.25,17.25,1401:237:1,1.00
Syngnathus,typhle,43.75,16.25,1401:236:3,1.00
Syngnathus,typhle,43.75,15.75,1401:235:4,0.82
Syngnathus,typhle,43.75,15.25,1401:235:3,0.96
Syngnathus,typhle,43.25,15.25,1401:235:1,0.90
Syngnathus,typhle,42.25,19.25,1401:229:1,1.00
Syngnathus,typhle,42.75,18.25,1401:228:3,1.00
Syngnathus,typhle,42.25,16.25,1401:226:1,0.86
Syngnathus,typhle,42.75,15.75,1401:225:4,0.86
Syngnathus,typhle,42.75,15.25,1401:225:3,0.85
Syngnathus,typhle,42.25,15.75,1401:225:2,0.88
Syngnathus,typhle,42.25,15.25,1401:225:1,1.00
Syngnathus,typhle,41.75,19.75,1401:219:4,1.00
Syngnathus,typhle,41.75,19.25,1401:219:3,0.92
Syngnathus,typhle,41.25,19.75,1401:219:2,1.00
Syngnathus,typhle,41.75,16.25,1401:216:3,0.88
Syngnathus,typhle,41.25,16.25,1401:216:1,0.82
Syngnathus,typhle,41.75,15.75,1401:215:4,0.99
Syngnathus,typhle,41.75,15.25,1401:215:3,1.00
Syngnathus,typhle,40.75,19.75,1401:209:4,0.95
Syngnathus,typhle,40.25,15.75,1401:205:2,0.87
Syngnathus,typhle,40.25,15.25,1401:205:1,0.86
Syngnathus,typhle,44.75,14.75,1401:144:4,1.00
Syngnathus,typhle,44.75,14.25,1401:144:3,1.00
Syngnathus,typhle,44.25,14.75,1401:144:2,1.00
Syngnathus,typhle,44.25,14.25,1401:144:1,1.00
Syngnathus,typhle,44.75,13.75,1401:143:4,1.00
Syngnathus,typhle,44.25,13.25,1401:143:1,0.89
Syngnathus,typhle,44.25,12.75,1401:142:2,1.00
Syngnathus,typhle,44.25,10.25,1401:140:1,0.99
Syngnathus,typhle,43.75,14.75,1401:134:4,1.00
Syngnathus,typhle,43.75,13.75,1401:133:4,1.00
Syngnathus,typhle,43.75,13.25,1401:133:3,1.00
Syngnathus,typhle,43.25,13.75,1401:133:2,1.00
Syngnathus,typhle,43.75,12.75,1401:132:4,1.00
Syngnathus,typhle,43.75,10.25,1401:130:3,0.89
Syngnathus,typhle,43.25,10.75,1401:130:2,1.00
Syngnathus,typhle,43.25,10.25,1401:130:1,0.88
Syngnathus,typhle,42.75,14.25,1401:124:3,1.00
Syngnathus,typhle,42.25,14.75,1401:124:2,1.00
Syngnathus,typhle,42.25,14.25,1401:124:1,1.00
Syngnathus,typhle,42.75,13.75,1401:123:4,1.00
Syngnathus,typhle,42.25,12.25,1401:122:1,1.00
Syngnathus,typhle,42.75,11.25,1401:121:3,1.00
Syngnathus,typhle,42.25,11.75,1401:121:2,1.00
Syngnathus,typhle,42.25,11.25,1401:121:1,0.90
Syngnathus,typhle,41.25,13.75,1401:113:2,0.98
Syngnathus,typhle,41.25,13.25,1401:113:1,1.00
Syngnathus,typhle,41.75,12.75,1401:112:4,1.00
Syngnathus,typhle,41.75,12.25,1401:112:3,1.00
Syngnathus,typhle,41.25,12.75,1401:112:2,1.00
Syngnathus,typhle,40.75,14.75,1401:104:4,1.00
Syngnathus,typhle,40.75,14.25,1401:104:3,0.95
Syngnathus,typhle,40.75,13.75,1401:103:4,0.96
Syngnathus,typhle,49.75,1.25,1400:391:3,0.86
Syngnathus,typhle,49.75,0.75,1400:390:4,0.87
Syngnathus,typhle,49.25,0.25,1400:390:1,1.00
Syngnathus,typhle,44.25,9.75,1400:249:2,1.00
Syngnathus,typhle,44.25,8.25,1400:248:1,0.92
Syngnathus,typhle,43.75,7.75,1400:237:4,0.81
Syngnathus,typhle,43.75,7.25,1400:237:3,0.82
Syngnathus,typhle,43.75,6.75,1400:236:4,1.00
Syngnathus,typhle,43.25,6.25,1400:236:1,0.93
Syngnathus,typhle,43.25,5.75,1400:235:2,1.00
Syngnathus,typhle,43.25,5.25,1400:235:1,1.00
