Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability
Coryphoblennius,galerita,36.25,25.25,1302:465:1,0.61
Coryphoblennius,galerita,39.25,20.25,1302:390:1,0.62
Coryphoblennius,galerita,38.25,21.25,1302:381:1,0.60
Coryphoblennius,galerita,38.75,20.75,1302:380:4,0.62
Coryphoblennius,galerita,38.25,20.75,1302:380:2,0.61
Coryphoblennius,galerita,37.75,21.25,1302:371:3,0.67
Coryphoblennius,galerita,37.25,21.25,1302:371:1,0.72
Coryphoblennius,galerita,37.75,20.75,1302:370:4,0.64
Coryphoblennius,galerita,35.75,24.25,1302:354:3,0.79
Coryphoblennius,galerita,32.25,20.25,1302:120:1,0.66
Coryphoblennius,galerita,39.75,19.75,1301:499:4,0.68
Coryphoblennius,galerita,39.75,19.25,1301:499:3,0.61
Coryphoblennius,galerita,39.75,18.25,1301:498:3,0.61
Coryphoblennius,galerita,38.25,16.75,1301:486:2,0.64
Coryphoblennius,galerita,38.25,16.25,1301:486:1,0.67
Coryphoblennius,galerita,37.75,16.25,1301:476:3,0.79
Coryphoblennius,galerita,37.75,15.75,1301:475:4,0.78
Coryphoblennius,galerita,37.75,15.25,1301:475:3,0.77
Coryphoblennius,galerita,32.25,15.25,1301:225:1,0.70
Coryphoblennius,galerita,31.75,19.75,1301:219:4,0.74
Coryphoblennius,galerita,31.25,17.25,1301:217:1,0.75
Coryphoblennius,galerita,31.25,16.75,1301:216:2,0.76
Coryphoblennius,galerita,32.75,14.75,1301:124:4,0.76
Coryphoblennius,galerita,51.75,-10.25,7501:110:3,0.94
Coryphoblennius,galerita,51.75,-9.75,7500:219:4,0.93
Coryphoblennius,galerita,51.75,-9.25,7500:219:3,0.95
Coryphoblennius,galerita,51.25,-9.75,7500:219:2,0.97
Coryphoblennius,galerita,51.25,-9.25,7500:219:1,0.98
Coryphoblennius,galerita,51.75,-8.75,7500:218:4,0.96
Coryphoblennius,galerita,51.75,-8.25,7500:218:3,0.86
Coryphoblennius,galerita,51.75,-7.75,7500:217:4,0.96
Coryphoblennius,galerita,51.75,-5.25,7500:215:3,0.94
Coryphoblennius,galerita,50.25,-5.75,7500:205:2,1.00
Coryphoblennius,galerita,50.25,-5.25,7500:205:1,1.00
Coryphoblennius,galerita,51.75,-4.75,7500:114:4,0.95
Coryphoblennius,galerita,51.25,-4.75,7500:114:2,0.98
Coryphoblennius,galerita,50.75,-4.75,7500:104:4,1.00
Coryphoblennius,galerita,50.25,-4.75,7500:104:2,1.00
Coryphoblennius,galerita,50.25,-4.25,7500:104:1,1.00
Coryphoblennius,galerita,50.75,-3.25,7500:103:3,0.86
Coryphoblennius,galerita,50.25,-3.75,7500:103:2,1.00
Coryphoblennius,galerita,50.25,-3.25,7500:103:1,1.00
Coryphoblennius,galerita,50.75,-2.75,7500:102:4,0.92
Coryphoblennius,galerita,50.75,-2.25,7500:102:3,1.00
Coryphoblennius,galerita,50.75,-1.75,7500:101:4,1.00
Coryphoblennius,galerita,50.75,-1.25,7500:101:3,1.00
Coryphoblennius,galerita,50.75,-0.75,7500:100:4,1.00
Coryphoblennius,galerita,50.75,-0.25,7500:100:3,1.00
Coryphoblennius,galerita,49.75,-6.25,7400:496:3,1.00
Coryphoblennius,galerita,48.25,-5.25,7400:485:1,1.00
Coryphoblennius,galerita,49.75,-2.75,7400:392:4,1.00
Coryphoblennius,galerita,49.75,-2.25,7400:392:3,1.00
Coryphoblennius,galerita,49.25,-2.75,7400:392:2,1.00
Coryphoblennius,galerita,49.25,-2.25,7400:392:1,1.00
Coryphoblennius,galerita,49.75,-1.75,7400:391:4,1.00
Coryphoblennius,galerita,49.75,-1.25,7400:391:3,1.00
Coryphoblennius,galerita,49.25,-1.75,7400:391:2,1.00
Coryphoblennius,galerita,49.25,-1.25,7400:391:1,1.00
Coryphoblennius,galerita,49.25,-0.75,7400:390:2,1.00
Coryphoblennius,galerita,49.25,-0.25,7400:390:1,1.00
Coryphoblennius,galerita,48.75,-4.75,7400:384:4,1.00
Coryphoblennius,galerita,48.75,-4.25,7400:384:3,1.00
Coryphoblennius,galerita,48.25,-4.75,7400:384:2,1.00
Coryphoblennius,galerita,48.25,-4.25,7400:384:1,1.00
Coryphoblennius,galerita,48.75,-3.75,7400:383:4,1.00
Coryphoblennius,galerita,48.75,-3.25,7400:383:3,1.00
Coryphoblennius,galerita,48.75,-2.75,7400:382:4,1.00
Coryphoblennius,galerita,48.75,-2.25,7400:382:3,1.00
Coryphoblennius,galerita,48.75,-1.75,7400:381:4,1.00
Coryphoblennius,galerita,48.75,-1.25,7400:381:3,1.00
Coryphoblennius,galerita,47.75,-4.25,7400:374:3,1.00
Coryphoblennius,galerita,47.75,-3.75,7400:373:4,1.00
Coryphoblennius,galerita,47.75,-3.25,7400:373:3,1.00
Coryphoblennius,galerita,47.25,-3.25,7400:373:1,1.00
Coryphoblennius,galerita,46.75,-2.25,7400:362:3,0.96
Coryphoblennius,galerita,46.25,-1.75,7400:361:2,1.00
Coryphoblennius,galerita,46.25,-1.25,7400:361:1,1.00
Coryphoblennius,galerita,45.75,-1.25,7400:351:3,0.96
Coryphoblennius,galerita,45.75,-0.75,7400:350:4,0.99
Coryphoblennius,galerita,45.25,-0.75,7400:350:2,0.96
Coryphoblennius,galerita,43.25,-9.25,7400:239:1,1.00
Coryphoblennius,galerita,43.75,-8.25,7400:238:3,1.00
Coryphoblennius,galerita,43.25,-8.75,7400:238:2,1.00
Coryphoblennius,galerita,43.25,-8.25,7400:238:1,1.00
Coryphoblennius,galerita,43.75,-7.75,7400:237:4,1.00
Coryphoblennius,galerita,43.75,-7.25,7400:237:3,1.00
Coryphoblennius,galerita,43.75,-6.75,7400:236:4,1.00
Coryphoblennius,galerita,43.75,-6.25,7400:236:3,1.00
Coryphoblennius,galerita,43.75,-5.75,7400:235:4,1.00
Coryphoblennius,galerita,43.75,-5.25,7400:235:3,1.00
Coryphoblennius,galerita,42.75,-9.25,7400:229:3,1.00
Coryphoblennius,galerita,42.75,-8.75,7400:228:4,0.94
Coryphoblennius,galerita,44.75,-1.25,7400:141:3,0.88
Coryphoblennius,galerita,44.25,-1.25,7400:141:1,0.96
Coryphoblennius,galerita,43.25,-4.75,7400:134:2,1.00
Coryphoblennius,galerita,43.25,-4.25,7400:134:1,1.00
Coryphoblennius,galerita,43.75,-3.75,7400:133:4,1.00
