"SP","Format","Param","Method","Estimate","Sd_2.5","Sd_97.5","Migr"
"Scant","Mu_Fa","shape_N_a","Neural network",1.81572294491506,1.59103022405673,2.06200262028823,"Beta"
"Scant","Mu_Fa","shape_N_a","Random forest",1.92719540933333,1.55963092592593,2.30762925925926,"Beta"
"Scant","Mu_Fa","shape_N_b","Neural network",4.27934577657963,3.42115407020655,5.08673805605473,"Beta"
"Scant","Mu_Fa","shape_N_b","Random forest",4.36507046983333,3.34451666666667,5.51188380585516,"Beta"
"Scant","Mu_Fa","Tsplit","Neural network",791551.022625899,726947.636467716,853443.617704014,"Beta"
"Scant","Mu_Fa","Tsplit","Random forest",797292.978666667,728699.367588933,888546.666666667,"Beta"
"Scant","Mu_Fa","Tsc","Neural network",15743.923630881,13683.6877733763,17970.6258312186,"Beta"
"Scant","Mu_Fa","Tsc","Random forest",16356.4236666667,12780,19723.754789272,"Beta"
"Scant","Mu_Fa","M12","Neural network",15.306319339248,12.8039082178039,17.9173328250651,"Beta"
"Scant","Mu_Fa","M12","Random forest",15.4973887186667,12.0445933333333,18.7934871259843,"Beta"
"Scant","Mu_Fa","M21","Neural network",11.5532228407165,9.51334596060816,13.4615432476616,"Beta"
"Scant","Mu_Fa","M21","Random forest",11.5146539968333,8.83192709090909,14.2805872544081,"Beta"
"Scant","Li_Ga","N1","Neural network",208615.594382969,197533.257309429,224486.62393772,"Beta"
"Scant","Li_Ga","N1","Random forest",239271.970333333,193063.454183267,297275,"Beta"
"Scant","Li_Ga","N2","Neural network",573020.916722822,523886.712658503,632532.100828469,"Beta"
"Scant","Li_Ga","N2","Random forest",602015.23925,520645.333333333,697138.966789668,"Beta"
"Scant","Li_Ga","Na","Neural network",96991.158009173,82031.7319772967,109101.04674432,"Beta"
"Scant","Li_Ga","Na","Random forest",89261.6015833333,64244.8071625344,108327.839506173,"Beta"
"Scant","Li_Ga","shape_N_a","Neural network",0.808525675886397,0.762799392125436,0.844729358434765,"Beta"
"Scant","Li_Ga","shape_N_a","Random forest",0.7366397355,0.60181,0.868703892876864,"Beta"
"Scant","Li_Ga","shape_N_b","Neural network",0.920285547171037,0.750456396211169,1.11795308152764,"Beta"
"Scant","Li_Ga","shape_N_b","Random forest",0.924159994333333,0.687580420168067,1.13658533333333,"Beta"
"Scant","Li_Ga","Tsplit","Neural network",1052315.25319714,946471.775250708,1160263.17358013,"Beta"
"Scant","Li_Ga","Tsplit","Random forest",1111314.71,1002970,1213340.4,"Beta"
"Scant","Li_Ga","Tam","Neural network",787.381696168098,642.197360036687,940.514263987328,"Beta"
"Scant","Li_Ga","Tam","Random forest",793.686,600,1000,"Beta"
"Scant","Li_Ga","M12","Neural network",2.72257212802958,2.33588683270091,3.10998412021601,"Beta"
"Scant","Li_Ga","M12","Random forest",2.669158077,2.11051908831909,3.25761284974093,"Beta"
"Scant","Li_Ga","shape_M12_a","Neural network",0.842498516125024,0.671670750542165,1.03170950433275,"Beta"
"Scant","Li_Ga","shape_M12_a","Random forest",0.86596349,0.670354375,1.09904246636771,"Beta"
"Scant","Li_Ga","shape_M12_b","Neural network",4.40342890796978,3.51759467407433,5.26432066751043,"Beta"
"Scant","Li_Ga","shape_M12_b","Random forest",4.303239691,3.13638774919614,5.39345850980392,"Beta"
"Scant","Li_Ga","M21","Neural network",0.53442192866323,0.436021429866066,0.627109711528436,"Beta"
"Scant","Li_Ga","M21","Random forest",0.529221800666667,0.406283166666667,0.642484082278481,"Beta"
"Scant","Li_Ga","shape_M21_a","Neural network",1.58896828321128,1.27229584054103,1.89693198850808,"Beta"
"Scant","Li_Ga","shape_M21_a","Random forest",1.5427922145,1.15944880952381,1.978925,"Beta"
"Scant","Li_Ga","shape_M21_b","Neural network",2.12587859403915,1.7099453538935,2.53617866571548,"Beta"
"Scant","Li_Ga","shape_M21_b","Random forest",2.10544498383333,1.60321099742046,2.629384,"Beta"
"Scine","Li_Ga","N1","Neural network",612370.042859534,563391.833682781,667859.556599246,"Beta"
"Scine","Li_Ga","N1","Random forest",585123.880833333,497591.666666667,685550,"Beta"
"Scine","Li_Ga","N2","Neural network",28017.1004010761,24524.7624825864,31742.3849525964,"Beta"
"Scine","Li_Ga","N2","Random forest",29801.74625,25079.75,34568.6111111111,"Beta"
"Scine","Li_Ga","Na","Neural network",171542.299689688,146335.921910219,195573.831381347,"Beta"
"Scine","Li_Ga","Na","Random forest",178874.182833333,137523.911710607,219411.333333333,"Beta"
"Scine","Li_Ga","shape_N_a","Neural network",2.17178476583492,1.88959869438801,2.52890795627041,"Beta"
"Scine","Li_Ga","shape_N_a","Random forest",2.3041553675,1.75282504273504,2.87754710743802,"Beta"
"Scine","Li_Ga","shape_N_b","Neural network",4.93645465399321,4.01394044381282,5.97694654113581,"Beta"
"Scine","Li_Ga","shape_N_b","Random forest",5.27069060333333,4.06595577777778,6.47134060115607,"Beta"
"Scine","Li_Ga","Tsplit","Neural network",884977.3852022,785357.823141606,987282.245121546,"Beta"
"Scine","Li_Ga","Tsplit","Random forest",892575.077,725272.5,1040134.35897436,"Beta"
"Scine","Li_Ga","Tam","Neural network",531.028032617784,431.757960570072,649.726597798557,"Beta"
"Scine","Li_Ga","Tam","Random forest",552.397666666667,420,680,"Beta"
"Scine","Li_Ga","M12","Neural network",1.18316965150292,0.9623684832467,1.41624326010935,"Beta"
"Scine","Li_Ga","M12","Random forest",1.186780065,0.845508833333336,1.5194841,"Beta"
"Scine","Li_Ga","shape_M12_a","Neural network",2.02318775011834,1.63453869073434,2.4216750359538,"Beta"
"Scine","Li_Ga","shape_M12_a","Random forest",2.05475132233333,1.577616,2.5656325,"Beta"
"Scine","Li_Ga","shape_M12_b","Neural network",2.11255904588726,1.71325999373774,2.54687206237992,"Beta"
"Scine","Li_Ga","shape_M12_b","Random forest",2.147834203,1.59899711111111,2.67842397435897,"Beta"
"Scine","Li_Ga","M21","Neural network",16.5766271708702,14.2498441406852,19.1224460937144,"Beta"
"Scine","Li_Ga","M21","Random forest",16.2367669165,13.0544721538462,19.6101288888889,"Beta"
"Scine","Li_Ga","shape_M21_a","Neural network",2.33255067657683,1.87350547079191,2.80598855033884,"Beta"
"Scine","Li_Ga","shape_M21_a","Random forest",2.31866827466667,1.650908,2.99623,"Beta"
"Scine","Li_Ga","shape_M21_b","Neural network",0.192771759731085,0.154607046498832,0.229732059606486,"Beta"
"Scine","Li_Ga","shape_M21_b","Random forest",0.191517925833333,0.1466416,0.243241666666667,"Beta"
"Scine","Mu_Fa","N1","Neural network",559604.932489512,489376.424834715,635712.284878469,"Beta"
"Scine","Mu_Fa","N1","Random forest",527104.747,433356.142857143,620945.833333333,"Beta"
"Scine","Mu_Fa","N2","Neural network",268542.645312052,236793.776991474,303085.588462632,"Beta"
"Scine","Mu_Fa","N2","Random forest",254236.195083333,210375.583333333,304689.770318021,"Beta"
"Scine","Mu_Fa","Na","Neural network",139991.129166862,116927.853385652,163125.91159721,"Beta"
"Scine","Mu_Fa","Na","Random forest",141874.23425,112535,169257.888888889,"Beta"
"Scine","Mu_Fa","shape_N_a","Neural network",1.50757447627855,1.33510250964044,1.70555341185103,"Beta"
"Scine","Mu_Fa","shape_N_a","Random forest",1.52557893466667,1.244774,1.79777352272727,"Beta"
"Scine","Mu_Fa","shape_N_b","Neural network",4.41641871964623,3.52219665729449,5.25541574016342,"Beta"
"Scine","Mu_Fa","shape_N_b","Random forest",4.42650899766667,3.46432588888889,5.40906192307692,"Beta"
"Scine","Mu_Fa","Tsplit","Neural network",1111947.31041212,991509.615975064,1224921.16656157,"Beta"
"Scine","Mu_Fa","Tsplit","Random forest",1067934.153,916969.866666667,1210368,"Beta"
"Scine","Mu_Fa","M12","Neural network",14.9411986908177,12.6758400667599,17.4472857294098,"Beta"
"Scine","Mu_Fa","M12","Random forest",16.0885811193333,13.125395,19.2413582945736,"Beta"
"Scine","Mu_Fa","M21","Neural network",13.8497751706755,11.4369256442361,16.4065515873913,"Beta"
"Scine","Mu_Fa","M21","Random forest",13.8282083715,11.0672925,17.022828,"Beta"
"Spilc","Mu_Fa","N1","Neural network",1295678.62820134,1110925.27121008,1510883.45090321,"Beta"
"Spilc","Mu_Fa","N1","Random forest",1339426.04941667,1076127.88888889,1619515,"Beta"
"Spilc","Mu_Fa","N2","Neural network",1184146.69578415,1005425.94706196,1375570.75051525,"Beta"
"Spilc","Mu_Fa","N2","Random forest",1229623.39091667,1005132.5,1437919.18660287,"Beta"
"Spilc","Mu_Fa","Na","Neural network",338859.962255069,317465.307473933,361938.705717491,"Beta"
"Spilc","Mu_Fa","Na","Random forest",343617.01175,314350.5,383220.882352941,"Beta"
"Spilc","Mu_Fa","shape_N_a","Neural network",1.84352975111347,1.59929897587652,2.17138668523583,"Beta"
"Spilc","Mu_Fa","shape_N_a","Random forest",1.90698333883333,1.52469186046512,2.34743583254044,"Beta"
"Spilc","Mu_Fa","shape_N_b","Neural network",5.17567979887699,4.20187856764493,6.12719090525839,"Beta"
"Spilc","Mu_Fa","shape_N_b","Random forest",5.31791110583333,4.15399229166667,6.50845727828746,"Beta"
"Spilc","Mu_Fa","Tsplit","Neural network",371273.802568472,334472.727337818,412824.295423398,"Beta"
"Spilc","Mu_Fa","Tsplit","Random forest",353495.797,298671.2,416315.833333333,"Beta"
"Spilc","Mu_Fa","M12","Neural network",9.59694373008305,7.728178753669,11.4269279768681,"Beta"
"Spilc","Mu_Fa","M12","Random forest",9.62040015633333,7.65761909090909,11.6449345,"Beta"
"Spilc","Mu_Fa","M21","Neural network",21.8095814215029,19.0284355418684,24.6563828093037,"Beta"
"Spilc","Mu_Fa","M21","Random forest",22.3003181436667,18.1250826,26.9402613333333,"Beta"
"Spilc","Li_Ga","N1","Neural network",1150400.50785534,906980.458084615,1387508.80794688,"Beta"
"Spilc","Li_Ga","N1","Random forest",1176796.54316667,972208.484848485,1382257.92792793,"Beta"
"Spilc","Li_Ga","N2","Neural network",1237349.46939093,1034465.15938468,1432263.6582541,"Beta"
"Spilc","Li_Ga","N2","Random forest",1265685.10925,1009636.31578947,1495037.18503937,"Beta"
"Spilc","Li_Ga","Na","Neural network",307883.562512481,272745.732252295,343638.367324339,"Beta"
"Spilc","Li_Ga","Na","Random forest",315200.50925,280402.429245283,348194.434673367,"Beta"
"Spilc","Li_Ga","shape_N_a","Neural network",1.45315802105897,1.19367845903034,1.7381378125605,"Beta"
"Spilc","Li_Ga","shape_N_a","Random forest",1.42014370983333,1.1906,1.6682585026738,"Beta"
"Spilc","Li_Ga","shape_N_b","Neural network",4.39143966225951,3.53351266367159,5.22558652521971,"Beta"
"Spilc","Li_Ga","shape_N_b","Random forest",4.43283431816667,3.37555250652742,5.43874622222222,"Beta"
"Spilc","Li_Ga","Tsplit","Neural network",378993.543655487,317839.946511407,446913.093174768,"Beta"
"Spilc","Li_Ga","Tsplit","Random forest",367628.49,311175.555555556,427458.62745098,"Beta"
"Spilc","Li_Ga","M12","Neural network",10.4009408828173,8.4768884816125,12.3412977215319,"Beta"
"Spilc","Li_Ga","M12","Random forest",10.7751994683333,8.252579375,13.2386115063039,"Beta"
"Spilc","Li_Ga","M21","Neural network",21.6312636788743,17.7948543506461,25.6031661147079,"Beta"
"Spilc","Li_Ga","M21","Random forest",22.4029102281667,17.7678255384615,26.765592,"Beta"
"Ssard","Li_Ga","N1","Neural network",618917.969465309,538824.223551827,729665.326035927,"Beta"
"Ssard","Li_Ga","N1","Random forest",638668.455416667,494943.988764045,835323.081264108,"Beta"
"Ssard","Li_Ga","N2","Neural network",352683.746972804,312476.249829699,395574.514228392,"Beta"
"Ssard","Li_Ga","N2","Random forest",319197.798916667,253823.59375,384372.5,"Beta"
"Ssard","Li_Ga","Na","Neural network",264599.940695136,225681.798805657,299689.14901293,"Beta"
"Ssard","Li_Ga","Na","Random forest",286894.499583333,236415.128205128,327374.030710173,"Beta"
"Ssard","Li_Ga","shape_N_a","Neural network",2.72353327807524,2.37535346578001,3.19869842999703,"Beta"
"Ssard","Li_Ga","shape_N_a","Random forest",2.927826344,2.32255764004768,3.64401135135135,"Beta"
"Ssard","Li_Ga","shape_N_b","Neural network",5.32003873163811,4.34468188055513,6.22634338320137,"Beta"
"Ssard","Li_Ga","shape_N_b","Random forest",5.12356931,3.93262153846154,6.49310293650794,"Beta"
"Ssard","Li_Ga","Tsplit","Neural network",1273142.52396271,1127972.76169883,1433718.91420348,"Beta"
"Ssard","Li_Ga","Tsplit","Random forest",1319116.28666667,1054690.70063694,1598953,"Beta"
"Ssard","Li_Ga","M12","Neural network",23.6456199620344,19.7422637898318,27.5334605677793,"Beta"
"Ssard","Li_Ga","M12","Random forest",24.6091172595,19.0856672817955,28.679974070122,"Beta"
"Ssard","Li_Ga","shape_M12_a","Neural network",2.91359019559466,2.35485269868983,3.47657904155045,"Beta"
"Ssard","Li_Ga","shape_M12_a","Random forest",2.9083178845,2.11134333333333,3.60522352941176,"Beta"
"Ssard","Li_Ga","shape_M12_b","Neural network",1.34891662554277,1.08717403942377,1.60879777814253,"Beta"
"Ssard","Li_Ga","shape_M12_b","Random forest",1.34556218883333,1.01027666666667,1.77133495412844,"Beta"
"Ssard","Li_Ga","M21","Neural network",24.9391810484275,20.7592040043878,28.7274220303307,"Beta"
"Ssard","Li_Ga","M21","Random forest",24.5037735776667,18.9610990116279,29.5250949781659,"Beta"
"Ssard","Li_Ga","shape_M21_a","Neural network",4.58356451542098,3.70911974317975,5.43296383385235,"Beta"
"Ssard","Li_Ga","shape_M21_a","Random forest",4.61531650583333,3.504173,5.5734225,"Beta"
"Ssard","Li_Ga","shape_M21_b","Neural network",2.72478822252484,2.19480382806581,3.26782874616035,"Beta"
"Ssard","Li_Ga","shape_M21_b","Random forest",2.76834906633333,2.07400403846154,3.47597333333333,"Beta"
"Ssard","Mu_Fa","N1","Neural network",467750.767677131,404166.034635546,557408.622870293,"Beta"
"Ssard","Mu_Fa","N1","Random forest",463971.735,352458.59496124,573264.191616767,"Beta"
"Ssard","Mu_Fa","N2","Neural network",460060.673687199,405748.907635298,515152.075037746,"Beta"
"Ssard","Mu_Fa","N2","Random forest",403359.907416667,324416.956521739,497080.833333333,"Beta"
"Ssard","Mu_Fa","Na","Neural network",281430.226407721,239087.814788912,322637.382283695,"Beta"
"Ssard","Mu_Fa","Na","Random forest",304319.767583333,250542.791411043,358063,"Beta"
"Ssard","Mu_Fa","shape_N_a","Neural network",2.19312650865254,1.98305034344304,2.47995699760872,"Beta"
"Ssard","Mu_Fa","shape_N_a","Random forest",2.378807066,1.77972598574822,3.09273580811808,"Beta"
"Ssard","Mu_Fa","shape_N_b","Neural network",4.64666196578693,3.75182409763813,5.50507852594655,"Beta"
"Ssard","Mu_Fa","shape_N_b","Random forest",4.7197591385,3.47456379746835,6.00547841661259,"Beta"
"Ssard","Mu_Fa","Tsplit","Neural network",1227406.96921747,1048851.73113181,1391756.44142658,"Beta"
"Ssard","Mu_Fa","Tsplit","Random forest",1186197.318,925676,1451408.65671642,"Beta"
"Ssard","Mu_Fa","M12","Neural network",24.8504664642719,20.7172813267734,29.0164423375428,"Beta"
"Ssard","Mu_Fa","M12","Random forest",26.504303241,19.141532284264,32.0405273629951,"Beta"
"Ssard","Mu_Fa","M21","Neural network",25.0926188520337,20.7980155179711,28.8033903294674,"Beta"
"Ssard","Mu_Fa","M21","Random forest",23.7134049015,18.4368462222222,28.69251275,"Beta"
"Styph","Mu_Fa","N1","Neural network",743754.715478821,674041.635938655,826574.644622159,"Beta"
"Styph","Mu_Fa","N1","Random forest",723951.55125,588464.166666667,879654.18699187,"Beta"
"Styph","Mu_Fa","N2","Neural network",458710.987617857,417744.756503196,509353.545612244,"Beta"
"Styph","Mu_Fa","N2","Random forest",454916.695083333,372858.031026253,544947.25,"Beta"
"Styph","Mu_Fa","Na","Neural network",295047.954077941,251632.028743632,336000.981772675,"Beta"
"Styph","Mu_Fa","Na","Random forest",306952.026583333,245501.458333333,367296.25,"Beta"
"Styph","Mu_Fa","shape_N_a","Neural network",3.39163497167952,2.92769498794008,3.87708457247822,"Beta"
"Styph","Mu_Fa","shape_N_a","Random forest",3.432630174,2.54401608247423,4.13045646511628,"Beta"
"Styph","Mu_Fa","shape_N_b","Neural network",4.78060024313799,3.82986839393232,5.74704177575742,"Beta"
"Styph","Mu_Fa","shape_N_b","Random forest",4.80420568983333,3.6716741509434,6.01121769230769,"Beta"
"Styph","Mu_Fa","Tsplit","Neural network",1336873.07226644,1187319.10917658,1472643.83946555,"Beta"
"Styph","Mu_Fa","Tsplit","Random forest",1297326.247,1028840.48780488,1533728,"Beta"
"Styph","Mu_Fa","Tam","Neural network",146193.86348518,130482.867329165,163138.752060862,"Beta"
"Styph","Mu_Fa","Tam","Random forest",155552.753,131800,186005.789473684,"Beta"
"Styph","Mu_Fa","M12","Neural network",16.5015960802627,13.3690017119576,19.7372387387432,"Beta"
"Styph","Mu_Fa","M12","Random forest",16.6516928203333,12.8589417021277,20.42376505,"Beta"
"Styph","Mu_Fa","shape_M12_a","Neural network",3.39260381647401,2.76027485941614,4.03567529698025,"Beta"
"Styph","Mu_Fa","shape_M12_a","Random forest",3.420185784,2.519258,4.22834873417722,"Beta"
"Styph","Mu_Fa","shape_M12_b","Neural network",2.20513199781014,1.78190471918399,2.6325103387044,"Beta"
"Styph","Mu_Fa","shape_M12_b","Random forest",2.23714917983333,1.71456541666667,2.75635693548387,"Beta"
"Styph","Mu_Fa","M21","Neural network",13.6104670321936,11.1067307376092,16.1953794601474,"Beta"
"Styph","Mu_Fa","M21","Random forest",13.2926976991667,9.92088805084746,16.9188025,"Beta"
"Styph","Mu_Fa","shape_M21_a","Neural network",2.33014998134851,1.87097050665674,2.78725235155455,"Beta"
"Styph","Mu_Fa","shape_M21_a","Random forest",2.316373638,1.55912317910448,2.883628,"Beta"
"Styph","Mu_Fa","shape_M21_b","Neural network",3.21022905083664,2.58222690353208,3.81235676654342,"Beta"
"Styph","Mu_Fa","shape_M21_b","Random forest",3.1818048025,2.430996875,3.99401351351351,"Beta"
"Styph","Li_Ga","N1","Neural network",1123413.33095608,1030583.54676578,1230960.36818839,"Beta"
"Styph","Li_Ga","N1","Random forest",1028561.76808333,848385.666666667,1236292.44226328,"Beta"
"Styph","Li_Ga","N2","Neural network",90580.0150652452,82716.6620976576,99325.7553580043,"Beta"
"Styph","Li_Ga","N2","Random forest",91782.2191666667,80156.1666666667,106565,"Beta"
"Styph","Li_Ga","Na","Neural network",305420.162881538,261901.425357027,350451.083947183,"Beta"
"Styph","Li_Ga","Na","Random forest",335563.866166667,278041.962962963,388129.166666667,"Beta"
"Styph","Li_Ga","shape_N_a","Neural network",2.82623730388441,2.72977047076531,2.93327429624369,"Beta"
"Styph","Li_Ga","shape_N_a","Random forest",2.9049053105,2.26380381322957,3.54977441860465,"Beta"
"Styph","Li_Ga","shape_N_b","Neural network",2.81366034321044,2.13531378451705,3.54026647959844,"Beta"
"Styph","Li_Ga","shape_N_b","Random forest",2.8071171605,2.02754283849918,3.45779342342342,"Beta"
"Styph","Li_Ga","Tsplit","Neural network",1332098.41184405,1190456.23826955,1458471.69056677,"Beta"
"Styph","Li_Ga","Tsplit","Random forest",1217663.89866667,989866,1437261.24183007,"Beta"
"Styph","Li_Ga","Tam","Neural network",206209.81130222,185010.073481693,228942.077171347,"Beta"
"Styph","Li_Ga","Tam","Random forest",216647.518,183518,255429.777777778,"Beta"
"Styph","Li_Ga","M12","Neural network",4.53172581076502,3.68676857675824,5.39904068877947,"Beta"
"Styph","Li_Ga","M12","Random forest",4.58263924466667,3.462936,5.652034,"Beta"
"Styph","Li_Ga","M21","Neural network",17.9410495149232,13.7060240284752,22.2792152807775,"Beta"
"Styph","Li_Ga","M21","Random forest",17.4998093101667,13.504976625,21.8952432,"Beta"
"Aboye","Mu_Fa","m12","Neural network",3.38417239187178e-06,2.90867522112517e-06,3.80894538840435e-06,"Beta"
"Aboye","Mu_Fa","m12","Random forest",3.54738078328258e-06,3.05761275332166e-06,4.27128163993825e-06,"Beta"
"Aboye","Mu_Fa","m21","Neural network",1.6941138650067e-06,1.45669988348211e-06,1.89304900247724e-06,"Beta"
"Aboye","Mu_Fa","m21","Random forest",1.84298203078043e-06,1.54099834602662e-06,2.05883725307897e-06,"Beta"
"Aboye","Li_Ga","m12","Neural network",1.8012248720451e-05,1.82498148091963e-05,1.79033683185076e-05,"Beta"
"Aboye","Li_Ga","m12","Random forest",1.88305657401158e-05,1.6318074291328e-05,2.08506154771989e-05,"Beta"
"Aboye","Li_Ga","m21","Neural network",3.11799567107547e-07,2.77786297880298e-07,3.38380209229251e-07,"Beta"
"Aboye","Li_Ga","m21","Random forest",2.67451051641709e-07,2.34665551539253e-07,2.94794704070046e-07,"Beta"
"Afall","Li_Fa","m12","Neural network",4.33681676914207e-05,3.96435457960032e-05,4.61435982600103e-05,"Beta"
"Afall","Li_Fa","m12","Random forest",4.64012125632073e-05,4.19631645432724e-05,5.02670372187348e-05,"Beta"
"Afall","Li_Fa","m21","Neural network",1.61184900960769e-05,1.47485546355524e-05,1.71557313615321e-05,"Beta"
"Afall","Li_Fa","m21","Random forest",1.65195233640992e-05,1.50132957606692e-05,1.7520772130186e-05,"Beta"
"Afall","Li_Ga","m12","Neural network",9.93971717476859e-06,9.02213510302738e-06,1.09432519878745e-05,"Beta"
"Afall","Li_Ga","m12","Random forest",1.10216128802181e-05,9.6423399458972e-06,1.17179432812086e-05,"Beta"
"Afall","Li_Ga","m21","Neural network",3.10628216329858e-05,2.96103841168301e-05,3.26886314718683e-05,"Beta"
"Afall","Li_Ga","m21","Random forest",3.67183681030129e-05,3.49397778264802e-05,3.86106042116945e-05,"Beta"
"Cgale","Mu_Fa","m12","Neural network",4.68768102275853e-06,4.08757664402672e-06,5.17963635367775e-06,"Beta"
"Cgale","Mu_Fa","m12","Random forest",5.29819154488403e-06,4.72336863035692e-06,5.74980031612402e-06,"Beta"
"Cgale","Mu_Fa","m21","Neural network",1.74818042755568e-06,1.50593776179426e-06,1.93104280081014e-06,"Beta"
"Cgale","Mu_Fa","m21","Random forest",1.80258567112253e-06,1.5256152573592e-06,1.92661531264013e-06,"Beta"
"Cgale","Li_Ga","m12","Neural network",8.43731867619546e-06,7.14226758798552e-06,9.57891150285723e-06,"Beta"
"Cgale","Li_Ga","m12","Random forest",9.87556032234149e-06,8.60026662428147e-06,1.07396272723226e-05,"Beta"
"Cgale","Li_Ga","m21","Neural network",8.55589060753349e-06,7.14034211827558e-06,9.73971819677628e-06,"Beta"
"Cgale","Li_Ga","m21","Random forest",9.53199352787713e-06,8.39819292292459e-06,1.02948389996798e-05,"Beta"
"Cgale","Med_Atl","m12","Neural network",2.85810843706738e-06,2.60544094081445e-06,3.09683452232155e-06,"Beta"
"Cgale","Med_Atl","m12","Random forest",3.28567433475705e-06,2.70391218123194e-06,3.77178055844289e-06,"Beta"
"Cgale","Med_Atl","m21","Neural network",9.76383818812905e-07,8.53622446607935e-07,1.03348306439759e-06,"Beta"
"Cgale","Med_Atl","m21","Random forest",9.39686174502678e-07,8.50671072540024e-07,1.01898495030555e-06,"Beta"
"Cjuli","Mu_Fa","m12","Neural network",3.23770995566694e-06,2.95895170595183e-06,3.45744788918979e-06,"Bimodal"
"Cjuli","Mu_Fa","m12","Random forest",3.75922826281765e-06,3.62217605233958e-06,3.69857807277396e-06,"Bimodal"
"Cjuli","Mu_Fa","m21","Neural network",6.27976478909546e-06,5.70891931868125e-06,6.68726049970569e-06,"Bimodal"
"Cjuli","Mu_Fa","m21","Random forest",6.81366009354985e-06,6.24491065563879e-06,6.89404798365213e-06,"Bimodal"
"Cjuli","Li_Ga","m12","Neural network",2.64465538443455e-07,2.44832885617445e-07,2.80786808486537e-07,"Bimodal"
"Cjuli","Li_Ga","m12","Random forest",3.09130676951306e-07,2.85293373915737e-07,3.18094416052077e-07,"Bimodal"
"Cjuli","Li_Ga","m21","Neural network",3.83797931300928e-06,3.4409472250733e-06,4.1459894835567e-06,"Bimodal"
"Cjuli","Li_Ga","m21","Random forest",4.22670766570271e-06,3.99162170629671e-06,4.24089143186937e-06,"Bimodal"
"Cjuli","Med_Atl","m12","Neural network",5.77983471810381e-06,5.30619453059891e-06,6.09809554926689e-06,"Beta"
"Cjuli","Med_Atl","m12","Random forest",6.3845761579081e-06,5.79920127863292e-06,6.76083723464925e-06,"Beta"
"Cjuli","Med_Atl","m21","Neural network",5.90070148825378e-06,5.25362556340407e-06,6.31705207191347e-06,"Beta"
"Cjuli","Med_Atl","m21","Random forest",6.37815983050662e-06,5.93672342236338e-06,6.5178688647574e-06,"Beta"
"Cjuli","Mu_Fa","m12","Neural network",5.49025153604678e-06,4.8811956579539e-06,5.94949439984173e-06,"Beta"
"Cjuli","Mu_Fa","m12","Random forest",6.49801257287665e-06,6.35693168696037e-06,6.35996817657349e-06,"Beta"
"Cjuli","Mu_Fa","m21","Neural network",2.53505034952982e-06,2.47483026553943e-06,2.56377381265175e-06,"Beta"
"Cjuli","Mu_Fa","m21","Random forest",2.76105886428625e-06,2.58077917191627e-06,2.7866493760647e-06,"Beta"
"Cjuli","Li_Ga","m12","Neural network",3.65258257208631e-06,3.44446956659372e-06,3.80198523562931e-06,"Beta"
"Cjuli","Li_Ga","m12","Random forest",4.26945456743115e-06,4.10158348091287e-06,4.25149564351098e-06,"Beta"
"Cjuli","Li_Ga","m21","Neural network",2.92318298415921e-06,2.54323560772238e-06,3.22343286135624e-06,"Beta"
"Cjuli","Li_Ga","m21","Random forest",3.22183449153213e-06,3.02711614507383e-06,3.31201519014575e-06,"Beta"
"Dlabr","Mu_Fa","m12","Neural network",2.28439136105603e-05,2.10147210653223e-05,2.29222877157173e-05,"Beta"
"Dlabr","Mu_Fa","m12","Random forest",1.97304149956288e-05,1.87205092232768e-05,1.96205123074239e-05,"Beta"
"Dlabr","Mu_Fa","m21","Neural network",3.50948583108339e-05,3.37549288719763e-05,3.67321328670227e-05,"Beta"
"Dlabr","Mu_Fa","m21","Random forest",4.10565630882851e-05,3.96131929538167e-05,4.09526337149332e-05,"Beta"
"Dlabr","Med_Atl","m12","Neural network",2.07514484641953e-05,1.87155259072182e-05,2.22656747388928e-05,"Beta"
"Dlabr","Med_Atl","m12","Random forest",2.10326037072581e-05,1.99733712609181e-05,2.12011788825621e-05,"Beta"
"Dlabr","Med_Atl","m21","Neural network",3.58421224120538e-05,3.29803748858628e-05,3.87373234317755e-05,"Beta"
"Dlabr","Med_Atl","m21","Random forest",3.90996496041289e-05,3.84926622376385e-05,3.94584693630785e-05,"Beta"
"Dlabr","Mu_Fa","m12","Neural network",1.94620974139017e-05,1.75068596315496e-05,2.01730517355143e-05,"Beta"
"Dlabr","Mu_Fa","m12","Random forest",1.76710726008231e-05,1.63953922833939e-05,1.75071351703117e-05,"Beta"
"Dlabr","Mu_Fa","m21","Neural network",3.65796042448671e-05,3.56016401179693e-05,3.79564090805106e-05,"Beta"
"Dlabr","Mu_Fa","m21","Random forest",4.27575426332007e-05,4.19868214138861e-05,4.20572547933161e-05,"Beta"
"Dlabr","Med_Atl","m12","Neural network",1.76730729992664e-05,1.63640295858685e-05,1.85462390409481e-05,"Beta"
"Dlabr","Med_Atl","m12","Random forest",1.77766031823838e-05,1.72672418519835e-05,1.76719468954404e-05,"Beta"
"Dlabr","Med_Atl","m21","Neural network",3.10637469477751e-05,2.87823488679978e-05,3.29625847927031e-05,"Beta"
"Dlabr","Med_Atl","m21","Random forest",3.37049108139906e-05,3.18449157343038e-05,3.47711979686225e-05,"Beta"
"Dlabr","Mu_Fa","m12","Neural network",1.93003111212029e-05,1.77516342078982e-05,1.95768349463646e-05,"Bimodal"
"Dlabr","Mu_Fa","m12","Random forest",1.76618752849861e-05,1.58830144698174e-05,1.76452523195976e-05,"Bimodal"
