Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability
Alosa,fallax,40.25,18.25,1401:208:1,0.61
Alosa,fallax,40.75,17.75,1401:207:4,0.70
Alosa,fallax,40.75,17.25,1401:207:3,0.66
Alosa,fallax,40.25,15.75,1401:205:2,0.71
Alosa,fallax,40.25,15.25,1401:205:1,0.64
Alosa,fallax,42.75,10.75,1401:120:4,0.74
Alosa,fallax,41.25,13.75,1401:113:2,0.79
Alosa,fallax,40.75,14.75,1401:104:4,0.79
Alosa,fallax,40.75,14.25,1401:104:3,0.74
Alosa,fallax,40.75,13.75,1401:103:4,0.75
Alosa,fallax,43.75,9.75,1400:239:4,0.73
Alosa,fallax,43.75,8.25,1400:238:3,0.74
Alosa,fallax,42.75,9.25,1400:229:3,0.79
Alosa,fallax,42.75,8.75,1400:228:4,0.70
Alosa,fallax,42.25,8.75,1400:228:2,0.68
Alosa,fallax,42.75,6.25,1400:226:3,0.65
Alosa,fallax,41.75,9.25,1400:219:3,0.64
Alosa,fallax,41.25,9.75,1400:219:2,0.62
Alosa,fallax,41.25,9.25,1400:219:1,0.76
Alosa,fallax,41.75,8.75,1400:218:4,0.68
Alosa,fallax,41.25,8.25,1400:218:1,0.67
Alosa,fallax,40.75,9.75,1400:209:4,0.63
Alosa,fallax,40.25,8.75,1400:208:2,0.79
Alosa,fallax,40.75,7.75,1400:207:4,0.63
Alosa,fallax,43.25,4.75,1400:134:2,0.75
Alosa,fallax,41.75,3.75,1400:113:4,0.62
Alosa,fallax,38.75,27.25,1302:487:3,0.69
Alosa,fallax,38.75,26.25,1302:486:3,0.76
Alosa,fallax,39.25,24.25,1302:394:1,0.74
Alosa,fallax,39.25,23.75,1302:393:2,0.75
Alosa,fallax,39.25,21.25,1302:391:1,0.79
Alosa,fallax,39.75,20.25,1302:390:3,0.68
Alosa,fallax,39.25,20.75,1302:390:2,0.68
Alosa,fallax,38.75,24.25,1302:384:3,0.72
Alosa,fallax,38.25,23.25,1302:383:1,0.78
Alosa,fallax,38.75,21.25,1302:381:3,0.72
Alosa,fallax,38.25,21.75,1302:381:2,0.74
Alosa,fallax,37.75,24.75,1302:374:4,0.73
Alosa,fallax,37.25,24.75,1302:374:2,0.65
Alosa,fallax,37.25,24.25,1302:374:1,0.62
Alosa,fallax,37.75,23.75,1302:373:4,0.74
Alosa,fallax,37.75,23.25,1302:373:3,0.67
Alosa,fallax,37.25,23.75,1302:373:2,0.64
Alosa,fallax,37.25,23.25,1302:373:1,0.66
Alosa,fallax,37.75,22.75,1302:372:4,0.74
Alosa,fallax,37.25,22.75,1302:372:2,0.68
Alosa,fallax,37.25,22.25,1302:372:1,0.68
Alosa,fallax,37.75,21.75,1302:371:4,0.65
Alosa,fallax,36.75,23.25,1302:363:3,0.67
Alosa,fallax,36.75,22.75,1302:362:4,0.63
Alosa,fallax,36.75,22.25,1302:362:3,0.60
Alosa,fallax,39.25,16.25,1301:496:1,0.60
Alosa,fallax,38.75,15.75,1301:485:4,0.64
Alosa,fallax,38.25,15.25,1301:485:1,0.60
Alosa,fallax,36.75,15.25,1301:465:3,0.60
Alosa,fallax,38.25,12.75,1301:382:2,0.65
Alosa,fallax,38.25,12.25,1301:382:1,0.61
Alosa,fallax,37.25,14.25,1301:374:1,0.71
Alosa,fallax,37.75,13.25,1301:373:3,0.64
Alosa,fallax,37.25,13.75,1301:373:2,0.70
Alosa,fallax,37.25,13.25,1301:373:1,0.75
Alosa,fallax,37.75,12.75,1301:372:4,0.66
Alosa,fallax,37.75,12.25,1301:372:3,0.65
Alosa,fallax,37.25,12.75,1301:372:2,0.68
Alosa,fallax,37.25,12.25,1301:372:1,0.65
Alosa,fallax,37.25,10.75,1301:370:2,0.71
Alosa,fallax,37.25,10.25,1301:370:1,0.77
Alosa,fallax,36.75,14.75,1301:364:4,0.71
Alosa,fallax,36.75,14.25,1301:364:3,0.74
Alosa,fallax,36.75,13.75,1301:363:4,0.60
Alosa,fallax,36.75,13.25,1301:363:3,0.65
Alosa,fallax,36.75,12.75,1301:362:4,0.64
Alosa,fallax,36.75,12.25,1301:362:3,0.61
Alosa,fallax,36.75,10.75,1301:360:4,0.71
Alosa,fallax,36.75,10.25,1301:360:3,0.71
Alosa,fallax,36.25,10.75,1301:360:2,0.64
Alosa,fallax,39.25,8.25,1300:498:1,0.76
Alosa,fallax,38.75,9.25,1300:489:3,0.68
Alosa,fallax,38.75,8.75,1300:488:4,0.76
Alosa,fallax,38.75,8.25,1300:488:3,0.64
Alosa,fallax,37.75,9.75,1300:479:4,0.61
Alosa,fallax,37.75,9.25,1300:479:3,0.61
Alosa,fallax,37.25,9.75,1300:479:2,0.78
Alosa,fallax,37.25,9.25,1300:479:1,0.77
Alosa,fallax,37.25,8.75,1300:478:2,0.76
Alosa,fallax,37.25,8.25,1300:478:1,0.75
Alosa,fallax,37.25,7.75,1300:477:2,0.75
Alosa,fallax,37.25,7.25,1300:477:1,0.76
Alosa,fallax,37.25,6.75,1300:476:2,0.77
Alosa,fallax,37.25,6.25,1300:476:1,0.77
Alosa,fallax,36.75,8.25,1300:468:3,0.69
Alosa,fallax,36.75,7.75,1300:467:4,0.70
Alosa,fallax,36.75,7.25,1300:467:3,0.71
Alosa,fallax,36.75,6.75,1300:466:4,0.73
Alosa,fallax,36.75,6.25,1300:466:3,0.74
Alosa,fallax,36.75,5.75,1300:465:4,0.76
Alosa,fallax,36.75,5.25,1300:465:3,0.78
Alosa,fallax,39.75,4.75,1300:394:4,0.74
Alosa,fallax,39.75,4.25,1300:394:3,0.72
Alosa,fallax,39.75,3.75,1300:393:4,0.64
Alosa,fallax,39.75,3.25,1300:393:3,0.61
Alosa,fallax,39.25,3.75,1300:393:2,0.60
Alosa,fallax,39.75,2.75,1300:392:4,0.66
Alosa,fallax,39.75,2.25,1300:392:3,0.67
Alosa,fallax,39.25,2.75,1300:392:2,0.60
Alosa,fallax,39.25,2.25,1300:392:1,0.60
Alosa,fallax,39.25,1.75,1300:391:2,0.64
Alosa,fallax,39.25,1.25,1300:391:1,0.70
Alosa,fallax,38.75,1.25,1300:381:3,0.63
Alosa,fallax,38.75,0.75,1300:380:4,0.78
Alosa,fallax,35.75,0.25,1300:350:3,0.64
Alosa,fallax,63.25,-24.25,7602:134:1,0.81
Alosa,fallax,63.25,-23.75,7602:133:2,0.83
Alosa,fallax,63.25,-23.25,7602:133:1,0.84
Alosa,fallax,63.25,-22.75,7602:132:2,0.85
Alosa,fallax,63.25,-22.25,7602:132:1,0.86
Alosa,fallax,63.25,-21.75,7602:131:2,0.86
Alosa,fallax,63.25,-21.25,7602:131:1,0.85
Alosa,fallax,63.25,-20.75,7602:130:2,0.84
Alosa,fallax,63.25,-20.25,7602:130:1,0.85
Alosa,fallax,63.25,-19.75,7601:239:2,0.86
Alosa,fallax,63.25,-19.25,7601:239:1,0.87
Alosa,fallax,63.25,-18.75,7601:238:2,0.86
Alosa,fallax,63.25,-18.25,7601:238:1,0.84
Alosa,fallax,63.25,-17.75,7601:237:2,0.85
Alosa,fallax,63.25,-17.25,7601:237:1,0.87
Alosa,fallax,63.25,-16.75,7601:236:2,0.88
Alosa,fallax,63.25,-16.25,7601:236:1,0.89
Alosa,fallax,63.75,-15.75,7601:235:4,0.81
Alosa,fallax,63.75,-15.25,7601:235:3,0.82
Alosa,fallax,63.25,-15.75,7601:235:2,0.91
Alosa,fallax,63.75,-14.75,7601:134:4,0.83
Alosa,fallax,63.75,-14.25,7601:134:3,0.84
Alosa,fallax,63.75,-13.75,7601:133:4,0.86
Alosa,fallax,60.25,-12.75,7601:102:2,0.82
Alosa,fallax,60.75,-10.75,7601:100:4,1.00
Alosa,fallax,60.75,-10.25,7601:100:3,1.00
Alosa,fallax,62.75,-8.25,7600:228:3,0.88
Alosa,fallax,62.25,-8.75,7600:228:2,0.91
Alosa,fallax,62.25,-8.25,7600:228:1,0.86
Alosa,fallax,62.75,-7.75,7600:227:4,0.87
Alosa,fallax,62.75,-7.25,7600:227:3,0.85
Alosa,fallax,62.25,-7.75,7600:227:2,0.81
Alosa,fallax,62.75,-6.75,7600:226:4,0.84
Alosa,fallax,62.75,-6.25,7600:226:3,0.83
Alosa,fallax,62.25,-6.25,7600:226:1,0.80
Alosa,fallax,62.75,-5.75,7600:225:4,0.82
Alosa,fallax,62.75,-5.25,7600:225:3,0.80
Alosa,fallax,62.25,-5.75,7600:225:2,0.83
Alosa,fallax,62.25,-5.25,7600:225:1,0.85
Alosa,fallax,61.25,-9.25,7600:219:1,0.98
Alosa,fallax,61.75,-8.75,7600:218:4,0.89
Alosa,fallax,61.75,-8.25,7600:218:3,0.90
Alosa,fallax,61.25,-8.75,7600:218:2,0.96
Alosa,fallax,61.25,-8.25,7600:218:1,0.95
Alosa,fallax,61.75,-7.75,7600:217:4,0.85
Alosa,fallax,61.75,-7.25,7600:217:3,0.81
Alosa,fallax,61.25,-7.75,7600:217:2,0.94
Alosa,fallax,61.25,-7.25,7600:217:1,0.89
Alosa,fallax,61.75,-6.25,7600:216:3,0.81
Alosa,fallax,61.25,-6.75,7600:216:2,0.84
Alosa,fallax,61.25,-6.25,7600:216:1,0.85
Alosa,fallax,61.75,-5.75,7600:215:4,0.84
Alosa,fallax,61.75,-5.25,7600:215:3,0.86
Alosa,fallax,61.25,-5.75,7600:215:2,0.88
Alosa,fallax,61.25,-5.25,7600:215:1,0.90
Alosa,fallax,60.75,-9.75,7600:209:4,0.99
Alosa,fallax,60.75,-9.25,7600:209:3,0.97
Alosa,fallax,60.25,-9.25,7600:209:1,0.86
Alosa,fallax,60.75,-8.75,7600:208:4,0.96
Alosa,fallax,60.75,-8.25,7600:208:3,0.97
Alosa,fallax,60.75,-7.75,7600:207:4,0.95
Alosa,fallax,60.75,-6.75,7600:206:4,0.91
Alosa,fallax,60.75,-6.25,7600:206:3,0.90
Alosa,fallax,62.25,-4.75,7600:124:2,0.85
Alosa,fallax,61.75,-4.75,7600:114:4,0.86
Alosa,fallax,61.75,-1.25,7600:111:3,0.80
Alosa,fallax,61.25,-1.75,7600:111:2,1.00
Alosa,fallax,61.25,-1.25,7600:111:1,1.00
Alosa,fallax,61.75,-0.75,7600:110:4,1.00
Alosa,fallax,61.75,-0.25,7600:110:3,1.00
Alosa,fallax,61.25,-0.75,7600:110:2,1.00
Alosa,fallax,61.25,-0.25,7600:110:1,1.00
Alosa,fallax,60.75,-4.25,7600:104:3,0.92
Alosa,fallax,60.25,-4.75,7600:104:2,1.00
Alosa,fallax,60.25,-4.25,7600:104:1,1.00
Alosa,fallax,60.75,-3.25,7600:103:3,0.87
Alosa,fallax,60.25,-3.75,7600:103:2,1.00
Alosa,fallax,60.25,-3.25,7600:103:1,1.00
Alosa,fallax,60.75,-2.75,7600:102:4,1.00
Alosa,fallax,60.75,-2.25,7600:102:3,1.00
Alosa,fallax,60.25,-2.75,7600:102:2,1.00
Alosa,fallax,60.25,-2.25,7600:102:1,1.00
Alosa,fallax,60.75,-1.75,7600:101:4,1.00
Alosa,fallax,60.75,-1.25,7600:101:3,1.00
Alosa,fallax,60.25,-1.75,7600:101:2,0.97
Alosa,fallax,60.25,-1.25,7600:101:1,0.96
Alosa,fallax,60.75,-0.75,7600:100:4,1.00
Alosa,fallax,60.75,-0.25,7600:100:3,1.00
Alosa,fallax,60.25,-0.75,7600:100:2,0.98
Alosa,fallax,60.25,-0.25,7600:100:1,1.00
Alosa,fallax,56.75,-15.25,7501:465:3,0.93
Alosa,fallax,56.25,-15.75,7501:465:2,0.84
Alosa,fallax,56.25,-15.25,7501:465:1,0.99
Alosa,fallax,55.75,-16.75,7501:456:4,0.91
Alosa,fallax,58.25,-13.75,7501:383:2,1.00
Alosa,fallax,58.25,-13.25,7501:383:1,1.00
Alosa,fallax,57.75,-14.25,7501:374:3,1.00
Alosa,fallax,57.25,-14.75,7501:374:2,1.00
Alosa,fallax,57.25,-14.25,7501:374:1,1.00
Alosa,fallax,57.75,-13.75,7501:373:4,1.00
Alosa,fallax,57.75,-13.25,7501:373:3,1.00
Alosa,fallax,57.25,-13.75,7501:373:2,1.00
Alosa,fallax,57.25,-13.25,7501:373:1,1.00
Alosa,fallax,57.75,-12.75,7501:372:4,0.80
Alosa,fallax,56.75,-14.75,7501:364:4,1.00
Alosa,fallax,56.75,-14.25,7501:364:3,1.00
Alosa,fallax,56.25,-14.75,7501:364:2,1.00
Alosa,fallax,56.75,-13.75,7501:363:4,0.97
Alosa,fallax,55.25,-10.25,7501:350:1,1.00
Alosa,fallax,54.25,-11.25,7501:141:1,0.94
Alosa,fallax,54.75,-10.75,7501:140:4,0.99
Alosa,fallax,54.75,-10.25,7501:140:3,1.00
Alosa,fallax,54.25,-10.75,7501:140:2,1.00
Alosa,fallax,54.25,-10.25,7501:140:1,1.00
Alosa,fallax,53.25,-14.25,7501:134:1,1.00
Alosa,fallax,53.75,-13.75,7501:133:4,1.00
Alosa,fallax,53.75,-13.25,7501:133:3,1.00
Alosa,fallax,53.25,-13.75,7501:133:2,1.00
Alosa,fallax,53.25,-13.25,7501:133:1,1.00
Alosa,fallax,53.75,-12.75,7501:132:4,1.00
Alosa,fallax,53.25,-12.25,7501:132:1,0.80
Alosa,fallax,53.75,-11.75,7501:131:4,0.98
Alosa,fallax,53.75,-11.25,7501:131:3,1.00
Alosa,fallax,53.25,-11.75,7501:131:2,1.00
Alosa,fallax,53.25,-11.25,7501:131:1,1.00
Alosa,fallax,53.75,-10.75,7501:130:4,1.00
Alosa,fallax,53.75,-10.25,7501:130:3,1.00
Alosa,fallax,53.25,-10.75,7501:130:2,1.00
Alosa,fallax,53.25,-10.25,7501:130:1,1.00
Alosa,fallax,52.75,-14.25,7501:124:3,0.92
Alosa,fallax,52.75,-13.75,7501:123:4,1.00
Alosa,fallax,52.75,-13.25,7501:123:3,0.96
Alosa,fallax,52.75,-11.75,7501:121:4,1.00
Alosa,fallax,52.75,-11.25,7501:121:3,1.00
Alosa,fallax,52.25,-11.75,7501:121:2,1.00
Alosa,fallax,52.25,-11.25,7501:121:1,1.00
Alosa,fallax,52.75,-10.75,7501:120:4,1.00
Alosa,fallax,52.75,-10.25,7501:120:3,1.00
Alosa,fallax,52.25,-10.75,7501:120:2,1.00
Alosa,fallax,52.25,-10.25,7501:120:1,1.00
Alosa,fallax,51.75,-11.25,7501:111:3,1.00
Alosa,fallax,51.25,-11.25,7501:111:1,1.00
Alosa,fallax,51.75,-10.75,7501:110:4,1.00
Alosa,fallax,51.75,-10.25,7501:110:3,1.00
Alosa,fallax,51.25,-10.75,7501:110:2,1.00
Alosa,fallax,51.25,-10.25,7501:110:1,1.00
Alosa,fallax,50.75,-11.25,7501:101:3,0.97
Alosa,fallax,50.75,-10.75,7501:100:4,1.00
Alosa,fallax,50.75,-10.25,7501:100:3,1.00
Alosa,fallax,50.25,-10.75,7501:100:2,1.00
Alosa,fallax,50.25,-10.25,7501:100:1,1.00
Alosa,fallax,59.25,-7.25,7500:497:1,1.00
Alosa,fallax,59.75,-6.25,7500:496:3,1.00
Alosa,fallax,59.25,-6.75,7500:496:2,1.00
Alosa,fallax,59.25,-6.25,7500:496:1,1.00
Alosa,fallax,59.75,-5.75,7500:495:4,1.00
Alosa,fallax,59.75,-5.25,7500:495:3,1.00
Alosa,fallax,59.25,-5.75,7500:495:2,1.00
Alosa,fallax,59.25,-5.25,7500:495:1,1.00
Alosa,fallax,58.75,-8.25,7500:488:3,1.00
Alosa,fallax,58.25,-8.75,7500:488:2,1.00
Alosa,fallax,58.25,-8.25,7500:488:1,1.00
Alosa,fallax,58.75,-7.75,7500:487:4,1.00
Alosa,fallax,58.75,-7.25,7500:487:3,1.00
Alosa,fallax,58.25,-7.75,7500:487:2,1.00
Alosa,fallax,58.25,-7.25,7500:487:1,1.00
Alosa,fallax,58.75,-6.75,7500:486:4,1.00
Alosa,fallax,58.75,-6.25,7500:486:3,1.00
Alosa,fallax,58.25,-6.75,7500:486:2,1.00
Alosa,fallax,58.25,-6.25,7500:486:1,1.00
Alosa,fallax,58.75,-5.75,7500:485:4,1.00
Alosa,fallax,58.75,-5.25,7500:485:3,1.00
Alosa,fallax,58.25,-5.75,7500:485:2,1.00
Alosa,fallax,58.25,-5.25,7500:485:1,1.00
Alosa,fallax,57.75,-9.25,7500:479:3,1.00
Alosa,fallax,57.25,-9.25,7500:479:1,1.00
Alosa,fallax,57.75,-8.75,7500:478:4,1.00
Alosa,fallax,57.75,-8.25,7500:478:3,1.00
Alosa,fallax,57.25,-8.75,7500:478:2,1.00
Alosa,fallax,57.25,-8.25,7500:478:1,1.00
Alosa,fallax,57.75,-7.75,7500:477:4,1.00
Alosa,fallax,57.75,-7.25,7500:477:3,1.00
Alosa,fallax,57.25,-7.75,7500:477:2,1.00
Alosa,fallax,57.25,-7.25,7500:477:1,1.00
Alosa,fallax,57.75,-6.75,7500:476:4,1.00
Alosa,fallax,57.75,-6.25,7500:476:3,1.00
Alosa,fallax,57.25,-6.75,7500:476:2,1.00
Alosa,fallax,57.25,-6.25,7500:476:1,1.00
Alosa,fallax,57.75,-5.75,7500:475:4,1.00
Alosa,fallax,57.75,-5.25,7500:475:3,1.00
Alosa,fallax,57.25,-5.75,7500:475:2,1.00
Alosa,fallax,56.75,-9.25,7500:469:3,1.00
Alosa,fallax,56.25,-9.25,7500:469:1,1.00
Alosa,fallax,56.75,-8.75,7500:468:4,1.00
Alosa,fallax,56.75,-8.25,7500:468:3,1.00
Alosa,fallax,56.25,-8.75,7500:468:2,1.00
Alosa,fallax,56.25,-8.25,7500:468:1,1.00
Alosa,fallax,56.75,-7.75,7500:467:4,1.00
Alosa,fallax,56.75,-7.25,7500:467:3,1.00
Alosa,fallax,56.25,-7.75,7500:467:2,1.00
Alosa,fallax,56.25,-7.25,7500:467:1,1.00
Alosa,fallax,56.75,-6.75,7500:466:4,1.00
Alosa,fallax,56.75,-6.25,7500:466:3,1.00
Alosa,fallax,56.25,-6.75,7500:466:2,1.00
Alosa,fallax,56.25,-6.25,7500:466:1,1.00
Alosa,fallax,56.75,-5.75,7500:465:4,1.00
Alosa,fallax,56.75,-5.25,7500:465:3,1.00
Alosa,fallax,56.25,-5.75,7500:465:2,1.00
Alosa,fallax,56.25,-5.25,7500:465:1,1.00
Alosa,fallax,55.75,-9.25,7500:459:3,1.00
Alosa,fallax,55.25,-9.75,7500:459:2,1.00
Alosa,fallax,55.25,-9.25,7500:459:1,1.00
Alosa,fallax,55.75,-8.75,7500:458:4,1.00
Alosa,fallax,55.75,-8.25,7500:458:3,1.00
Alosa,fallax,55.25,-8.75,7500:458:2,1.00
Alosa,fallax,55.25,-8.25,7500:458:1,1.00
Alosa,fallax,55.75,-7.75,7500:457:4,1.00
Alosa,fallax,55.75,-7.25,7500:457:3,1.00
Alosa,fallax,55.25,-7.75,7500:457:2,1.00
Alosa,fallax,55.25,-7.25,7500:457:1,1.00
Alosa,fallax,55.75,-6.75,7500:456:4,1.00
Alosa,fallax,55.75,-6.25,7500:456:3,1.00
Alosa,fallax,55.25,-6.75,7500:456:2,1.00
Alosa,fallax,55.25,-6.25,7500:456:1,1.00
Alosa,fallax,55.75,-5.75,7500:455:4,1.00
Alosa,fallax,55.75,-5.25,7500:455:3,1.00
Alosa,fallax,55.25,-5.75,7500:455:2,1.00
Alosa,fallax,55.25,-5.25,7500:455:1,0.99
Alosa,fallax,59.75,-4.75,7500:394:4,1.00
Alosa,fallax,59.75,-4.25,7500:394:3,1.00
Alosa,fallax,59.25,-4.75,7500:394:2,1.00
Alosa,fallax,59.25,-4.25,7500:394:1,1.00
Alosa,fallax,59.75,-3.75,7500:393:4,1.00
Alosa,fallax,59.75,-3.25,7500:393:3,1.00
Alosa,fallax,59.25,-3.75,7500:393:2,1.00
Alosa,fallax,59.25,-3.25,7500:393:1,1.00
Alosa,fallax,59.75,-2.75,7500:392:4,1.00
Alosa,fallax,59.75,-2.25,7500:392:3,0.99
Alosa,fallax,59.25,-2.75,7500:392:2,0.98
Alosa,fallax,59.25,-2.25,7500:392:1,0.98
Alosa,fallax,59.75,-1.75,7500:391:4,0.97
Alosa,fallax,59.75,-1.25,7500:391:3,0.97
Alosa,fallax,59.25,-1.75,7500:391:2,0.98
Alosa,fallax,59.25,-1.25,7500:391:1,0.99
Alosa,fallax,59.75,-0.75,7500:390:4,1.00
Alosa,fallax,59.75,-0.25,7500:390:3,1.00
Alosa,fallax,59.25,-0.75,7500:390:2,1.00
Alosa,fallax,59.25,-0.25,7500:390:1,1.00
Alosa,fallax,58.75,-4.75,7500:384:4,1.00
Alosa,fallax,58.75,-4.25,7500:384:3,1.00
Alosa,fallax,58.75,-3.75,7500:383:4,1.00
Alosa,fallax,58.75,-3.25,7500:383:3,0.98
Alosa,fallax,58.25,-3.75,7500:383:2,1.00
Alosa,fallax,58.25,-3.25,7500:383:1,0.99
Alosa,fallax,58.75,-2.75,7500:382:4,0.97
Alosa,fallax,58.75,-2.25,7500:382:3,0.99
Alosa,fallax,58.25,-2.75,7500:382:2,1.00
Alosa,fallax,58.25,-2.25,7500:382:1,1.00
Alosa,fallax,58.75,-1.75,7500:381:4,1.00
Alosa,fallax,58.75,-1.25,7500:381:3,1.00
Alosa,fallax,58.25,-1.75,7500:381:2,1.00
Alosa,fallax,58.25,-1.25,7500:381:1,1.00
Alosa,fallax,58.75,-0.75,7500:380:4,1.00
Alosa,fallax,58.75,-0.25,7500:380:3,1.00
Alosa,fallax,58.25,-0.75,7500:380:2,1.00
Alosa,fallax,58.25,-0.25,7500:380:1,1.00
Alosa,fallax,57.75,-4.25,7500:374:3,1.00
Alosa,fallax,57.75,-3.75,7500:373:4,0.98
Alosa,fallax,57.75,-3.25,7500:373:3,1.00
Alosa,fallax,57.75,-2.75,7500:372:4,1.00
Alosa,fallax,57.75,-2.25,7500:372:3,1.00
Alosa,fallax,57.25,-2.25,7500:372:1,0.98
Alosa,fallax,57.75,-1.75,7500:371:4,0.99
Alosa,fallax,57.75,-1.25,7500:371:3,1.00
Alosa,fallax,57.25,-1.75,7500:371:2,0.97
Alosa,fallax,57.25,-1.25,7500:371:1,0.99
Alosa,fallax,57.75,-0.75,7500:370:4,1.00
Alosa,fallax,57.75,-0.25,7500:370:3,1.00
Alosa,fallax,57.25,-0.75,7500:370:2,1.00
Alosa,fallax,57.25,-0.25,7500:370:1,1.00
Alosa,fallax,56.25,-3.25,7500:363:1,0.97
Alosa,fallax,56.75,-2.75,7500:362:4,0.98
Alosa,fallax,56.75,-2.25,7500:362:3,0.96
Alosa,fallax,56.25,-2.75,7500:362:2,0.89
Alosa,fallax,56.25,-2.25,7500:362:1,0.99
Alosa,fallax,56.75,-1.75,7500:361:4,0.98
Alosa,fallax,56.75,-1.25,7500:361:3,1.00
Alosa,fallax,56.25,-1.75,7500:361:2,1.00
Alosa,fallax,56.25,-1.25,7500:361:1,1.00
Alosa,fallax,56.75,-0.75,7500:360:4,1.00
Alosa,fallax,56.75,-0.25,7500:360:3,1.00
Alosa,fallax,56.25,-0.75,7500:360:2,1.00
Alosa,fallax,56.25,-0.25,7500:360:1,1.00
Alosa,fallax,55.75,-4.75,7500:354:4,1.00
Alosa,fallax,55.25,-4.75,7500:354:2,1.00
Alosa,fallax,55.75,-2.25,7500:352:3,1.00
Alosa,fallax,55.75,-1.75,7500:351:4,1.00
Alosa,fallax,55.75,-1.25,7500:351:3,1.00
Alosa,fallax,55.25,-1.75,7500:351:2,1.00
Alosa,fallax,55.25,-1.25,7500:351:1,1.00
Alosa,fallax,55.75,-0.75,7500:350:4,1.00
Alosa,fallax,55.75,-0.25,7500:350:3,1.00
Alosa,fallax,55.25,-0.75,7500:350:2,1.00
Alosa,fallax,55.25,-0.25,7500:350:1,1.00
Alosa,fallax,54.75,-9.75,7500:249:4,1.00
Alosa,fallax,54.75,-9.25,7500:249:3,1.00
Alosa,fallax,54.25,-9.75,7500:249:2,1.00
Alosa,fallax,54.25,-9.25,7500:249:1,1.00
Alosa,fallax,54.75,-8.75,7500:248:4,1.00
Alosa,fallax,54.75,-8.25,7500:248:3,1.00
Alosa,fallax,54.25,-8.75,7500:248:2,1.00
Alosa,fallax,54.25,-6.25,7500:246:1,1.00
Alosa,fallax,54.75,-5.75,7500:245:4,1.00
Alosa,fallax,54.75,-5.25,7500:245:3,1.00
Alosa,fallax,54.25,-5.75,7500:245:2,1.00
Alosa,fallax,54.25,-5.25,7500:245:1,1.00
Alosa,fallax,53.75,-9.75,7500:239:4,1.00
Alosa,fallax,53.25,-9.75,7500:239:2,1.00
Alosa,fallax,53.25,-9.25,7500:239:1,1.00
Alosa,fallax,53.75,-6.25,7500:236:3,1.00
Alosa,fallax,53.75,-5.75,7500:235:4,1.00
Alosa,fallax,53.75,-5.25,7500:235:3,1.00
Alosa,fallax,53.25,-5.75,7500:235:2,1.00
Alosa,fallax,53.25,-5.25,7500:235:1,1.00
Alosa,fallax,52.75,-9.75,7500:229:4,1.00
Alosa,fallax,52.25,-9.75,7500:229:2,1.00
Alosa,fallax,52.25,-7.75,7500:227:2,1.00
Alosa,fallax,52.25,-7.25,7500:227:1,1.00
Alosa,fallax,52.75,-6.25,7500:226:3,1.00
Alosa,fallax,52.25,-6.75,7500:226:2,1.00
Alosa,fallax,52.25,-6.25,7500:226:1,1.00
Alosa,fallax,52.75,-5.75,7500:225:4,1.00
Alosa,fallax,52.75,-5.25,7500:225:3,1.00
Alosa,fallax,52.25,-5.75,7500:225:2,1.00
Alosa,fallax,52.25,-5.25,7500:225:1,1.00
Alosa,fallax,51.75,-9.75,7500:219:4,1.00
Alosa,fallax,51.25,-9.75,7500:219:2,1.00
Alosa,fallax,51.25,-9.25,7500:219:1,1.00
Alosa,fallax,51.75,-8.75,7500:218:4,1.00
Alosa,fallax,51.75,-8.25,7500:218:3,1.00
Alosa,fallax,51.25,-8.75,7500:218:2,1.00
Alosa,fallax,51.25,-8.25,7500:218:1,1.00
Alosa,fallax,51.75,-7.75,7500:217:4,1.00
Alosa,fallax,51.75,-7.25,7500:217:3,1.00
Alosa,fallax,51.25,-7.75,7500:217:2,1.00
Alosa,fallax,51.25,-7.25,7500:217:1,1.00
Alosa,fallax,51.75,-6.75,7500:216:4,1.00
Alosa,fallax,51.75,-6.25,7500:216:3,1.00
Alosa,fallax,51.25,-6.75,7500:216:2,1.00
Alosa,fallax,51.25,-6.25,7500:216:1,1.00
Alosa,fallax,51.75,-5.75,7500:215:4,1.00
Alosa,fallax,51.75,-5.25,7500:215:3,1.00
Alosa,fallax,51.25,-5.75,7500:215:2,1.00
Alosa,fallax,51.25,-5.25,7500:215:1,1.00
Alosa,fallax,50.75,-9.75,7500:209:4,1.00
Alosa,fallax,50.75,-9.25,7500:209:3,1.00
Alosa,fallax,50.25,-9.75,7500:209:2,1.00
Alosa,fallax,50.25,-9.25,7500:209:1,1.00
Alosa,fallax,50.75,-8.75,7500:208:4,1.00
Alosa,fallax,50.75,-8.25,7500:208:3,1.00
Alosa,fallax,50.25,-8.75,7500:208:2,1.00
Alosa,fallax,50.25,-8.25,7500:208:1,1.00
Alosa,fallax,50.75,-7.75,7500:207:4,1.00
Alosa,fallax,50.75,-7.25,7500:207:3,1.00
Alosa,fallax,50.25,-7.75,7500:207:2,1.00
Alosa,fallax,50.25,-7.25,7500:207:1,1.00
Alosa,fallax,50.75,-6.75,7500:206:4,1.00
Alosa,fallax,50.75,-6.25,7500:206:3,1.00
Alosa,fallax,50.25,-6.75,7500:206:2,1.00
Alosa,fallax,50.25,-6.25,7500:206:1,1.00
Alosa,fallax,50.75,-5.75,7500:205:4,1.00
Alosa,fallax,50.75,-5.25,7500:205:3,1.00
Alosa,fallax,50.25,-5.75,7500:205:2,1.00
Alosa,fallax,50.25,-5.25,7500:205:1,1.00
